Sample,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,class
c0002.wav,-859.1375,41.28182,33.136456,27.764326,22.514385,19.143187,17.443245,16.836212,16.216387,14.911442,12.80848,10.408527,8.3463745,7.0314665,6.397651,6.050058,5.5454106,4.70199,3.6657264,2.781195,2.3246624,2.3305283,2.5790012,2.76581,2.6957567,2.3945274,2.0521219,1.8726703,1.9249352,2.1075106,2.228029,2.1436155,1.8505521,1.4770917,1.1844996,1.058545,1.0589156,1.061838,0.9527491,0.70568013,0.39238816,0.12782349,-0.009981573,-0.02216771,1
c0002.wav,-856.12915,47.38425,35.877647,26.48397,18.079823,13.356942,12.084967,12.86623,13.530984,12.698776,10.217062,7.1050353,4.6610727,3.6731584,3.976779,4.7297797,5.016351,4.4484196,3.3132188,2.292133,1.9382704,2.3217719,3.021028,3.455812,3.2780519,2.579656,1.7780188,1.3079481,1.3292632,1.6559616,1.9169139,1.8282037,1.37048,0.77428645,0.33571988,0.21350048,0.340479,0.50321364,0.51020503,0.3258631,0.075966865,-0.05995169,0.01203858,0.2384367,1
c0002.wav,-873.82495,33.48796,25.680243,20.904295,16.482582,14.068521,13.298644,13.449063,13.34834,12.366345,10.504946,8.377103,6.658663,5.712662,5.3841977,5.2177567,4.7846746,3.9844491,3.0533152,2.3700395,2.1637082,2.3707163,2.6885438,2.7996142,2.5728223,2.1318488,1.7369155,1.596211,1.726984,1.9651122,2.095053,2.0027153,1.7407784,1.475656,1.3570615,1.4156824,1.549232,1.6055782,1.4918529,1.2340239,0.94806457,0.75524086,0.7006558,0.7353049,1
c0002.wav,-816.1311,38.61658,30.129974,23.897083,18.623434,15.45947,14.5296335,14.642043,14.482617,13.295136,11.050186,8.557082,6.604217,5.60569,5.377888,5.3161716,4.9307365,4.0924587,3.0879247,2.3822844,2.2264278,2.551047,3.0012114,3.208673,3.045605,2.6497655,2.3185704,2.2695181,2.4917142,2.792206,2.9243536,2.778631,2.4351478,2.0794744,1.8738934,1.8329719,1.8400555,1.7483732,1.4880328,1.1249435,0.79373306,0.60223216,0.55833876,0.56922793,1
c0002.wav,-806.9025,33.866055,32.023033,29.417585,26.462597,23.419249,20.409517,17.518219,14.849613,12.497433,10.495859,8.821583,7.4373646,6.320262,5.450394,4.790687,4.291291,3.9122086,3.634192,3.4476488,3.3372927,3.2796686,3.2496488,3.223526,3.1781785,3.0949135,2.9687994,2.8127143,2.6490886,2.496103,2.3603313,2.2388074,2.1241767,2.00796,1.8833146,1.7488412,1.6103162,1.4768283,1.3538852,1.2399423,1.1288308,1.0143787,0.8929497,0.7639013,1
c0002.wav,-886.25604,36.585808,30.563898,24.38336,19.529388,16.351345,14.930889,14.566662,14.137369,13.008738,11.106835,8.811432,6.8133364,5.5668187,5.00712,4.7622666,4.411712,3.7525582,2.9338555,2.2678893,1.9968051,2.16235,2.552118,2.8505092,2.8747282,2.6541576,2.378204,2.255478,2.347563,2.5433588,2.656627,2.5406377,2.194045,1.7677009,1.4457558,1.3281808,1.3797028,1.4590858,1.4286999,1.2449008,0.9665151,0.7118196,0.57676923,0.56528264,1
c0002.wav,-831.6397,34.787792,27.744692,23.680853,19.452217,16.542206,14.800552,13.956376,13.254083,12.210904,10.661651,8.888291,7.304771,6.2406344,5.7223587,5.533345,5.357442,4.9970775,4.450424,3.8805046,3.4641297,3.2751143,3.2383134,3.2052813,3.05832,2.793608,2.5068853,2.3197145,2.2863274,2.3604228,2.4272692,2.386748,2.214978,1.974804,1.7629377,1.6418518,1.5979831,1.5602009,1.4558433,1.2670947,1.0426365,0.86456907,0.78922194,0.8114374,1
c0002.wav,-783.3297,38.981747,30.514067,24.873817,19.640368,16.656925,15.613458,15.709768,15.633373,14.632583,12.6643715,10.377168,8.520413,7.513418,7.2038317,7.088718,6.67643,5.8268523,4.780074,3.9535105,3.621511,3.7458801,4.019952,4.103632,3.843989,3.357517,2.911403,2.723841,2.811712,2.9995584,3.053773,2.8506906,2.4468768,2.0238283,1.7487888,1.6639302,1.6713926,1.6220982,1.4296966,1.1306412,0.8473308,0.69482416,0.696763,0.7762194,1
c0002.wav,-809.69476,31.251715,30.155525,28.411335,26.13481,23.47183,20.584839,17.638151,14.784023,12.150886,9.834906,7.89554,6.3552394,5.20287,4.400115,3.889717,3.6044052,3.4753594,3.4392736,3.4434316,3.4485052,3.429168,3.372882,3.2774138,3.1476989,2.9926414,2.8223312,2.645978,2.470683,2.3009927,2.139071,1.9852475,1.8387078,1.6981304,1.5621411,1.4295726,1.2995324,1.1713791,1.0446801,0.91922784,0.7951348,0.67299867,0.55404955,0.44025218,1
c0002.wav,-775.0002,20.06457,19.713274,19.140383,18.364223,17.409307,16.305277,15.085618,13.786254,12.444047,11.095319,9.774429,8.512512,7.336398,6.2677784,5.3226485,4.511039,3.8370392,3.2990723,2.8904505,2.6000984,2.4134517,2.3134458,2.2815473,2.2987692,2.3466332,2.407994,2.4677503,2.5133631,2.5351985,2.5266802,2.484266,2.4072635,2.2975044,2.1589274,1.9970733,1.8185576,1.6305385,1.4402068,1.2543445,1.0789461,0.9189389,0.7779923,0.65843034,1
c0003.wav,-552.4153,51.4136,40.06006,26.038857,14.12945,7.357976,5.887106,7.49301,9.193725,8.99076,6.7400985,3.793971,1.8233603,1.6629153,2.8859975,4.263191,4.6780214,3.8392127,2.3497937,1.1736525,0.934805,1.542503,2.3548882,2.701351,2.3575616,1.6451477,1.125977,1.151115,1.6047244,2.0153825,1.9299674,1.2626917,0.3663168,-0.21554059,-0.12779659,0.55525225,1.3873515,1.8514682,1.6880826,1.0317047,0.2834253,-0.17010556,-0.19029695,0.073604174,-1
c0003.wav,-550.0903,50.19058,39.17253,25.696161,14.433999,8.21661,7.019089,8.554467,9.935963,9.343334,6.7787914,3.644674,1.5827682,1.3770322,2.5726194,3.9436615,4.3956833,3.6583178,2.3353784,1.3589756,1.2941899,1.9912682,2.7822657,3.0166476,2.5194213,1.6597531,1.0261172,0.97893804,1.4093838,1.8578191,1.8790462,1.3744075,0.6521873,0.18673606,0.2660146,0.78822225,1.3468351,1.5279698,1.1970197,0.5739825,0.05980567,-0.047893204,0.25381792,0.69773495,-1
c0003.wav,-550.248,55.11414,43.32512,28.807604,16.488066,9.403279,7.6422243,8.934107,10.328037,9.893587,7.524719,4.5602665,2.6325152,2.5388205,3.81839,5.206616,5.564829,4.6157417,3.0152853,1.7907611,1.60117,2.340453,3.3061934,3.7470322,3.372721,2.4880066,1.7035458,1.4672757,1.7583431,2.1439652,2.1304061,1.5366124,0.6217565,-0.10850927,-0.25970176,0.18986584,0.8951918,1.3921821,1.4005347,0.9773409,0.4364318,0.1120038,0.13994889,0.39980623,-1
c0003.wav,-567.97955,58.632324,41.695854,26.606651,13.951019,7.244444,6.051035,8.010242,9.843398,9.515886,6.903581,3.5300238,1.2206559,0.9402529,2.2749467,3.932566,4.6750026,4.117062,2.822019,1.7882938,1.6953564,2.4808733,3.4552488,3.844156,3.3182116,2.1792688,1.0942047,0.6236505,0.86753786,1.465083,1.8927746,1.836351,1.364772,0.8251816,0.55863976,0.6635449,0.9583498,1.1518903,1.069396,0.7704334,0.48000544,0.40707055,0.5862312,0.862421,-1
c0003.wav,-581.57184,53.836277,38.008713,24.27513,12.758591,6.68898,5.626022,7.4367275,9.139588,8.890634,6.559027,3.5005858,1.3399835,0.94183916,1.9503112,3.2428389,3.7498724,3.1520767,1.9493457,1.0078081,0.90745616,1.5921617,2.4795,2.9262643,2.661669,1.9237052,1.2234912,0.96549916,1.1863974,1.5897782,1.7994212,1.6369983,1.2142493,0.8096637,0.63847333,0.7041547,0.82454294,0.8005602,0.5797771,0.2946973,0.14978288,0.25833562,0.5495157,0.81999546,-1
c0003.wav,-595.0237,44.211525,34.428516,22.328426,12.0295105,6.1664157,4.9191875,6.3893843,7.9729557,7.8626432,5.8401837,3.0283816,0.91747767,0.35984614,1.1421531,2.3007982,2.861577,2.4656713,1.4957471,0.69424576,0.5984662,1.1932487,1.9842674,2.387824,2.1342738,1.4114559,0.68426126,0.35328233,0.5033626,0.8991066,1.195292,1.187415,0.92421204,0.6248776,0.48902243,0.5515763,0.682184,0.71054083,0.56838745,0.33836892,0.1807742,0.20373756,0.37986514,0.56975156,-1
c0003.wav,-583.7799,48.452286,36.490047,21.966227,10.0908375,4.0358186,3.733243,6.485966,8.86556,8.691985,5.9734225,2.422346,0.05169371,-0.16228278,1.2590741,2.866264,3.3660333,2.4472127,0.84474105,-0.298963,-0.26168683,0.8162859,2.122733,2.7914867,2.4809208,1.5292438,0.63526684,0.34079188,0.6913135,1.2826403,1.6097913,1.4360948,0.92179114,0.45248574,0.32726464,0.5475143,0.84797645,0.92165875,0.65483534,0.19909772,-0.15797424,-0.21219863,0.014673187,0.3064109,-1
c0003.wav,-547.39014,50.439648,36.384293,23.916985,13.042353,7.108893,5.841905,7.284928,8.631884,8.174224,5.8440647,2.9618204,1.0303761,0.756155,1.6683863,2.6388204,2.7172196,1.7742474,0.47230646,-0.27756724,0.005317682,1.075538,2.178131,2.6094997,2.178759,1.287867,0.5915307,0.52883685,1.0434688,1.6785008,1.9294,1.5987762,0.89726675,0.25879478,0.01994867,0.2069683,0.55924696,0.75250834,0.6362957,0.32054958,0.061572958,0.0570011,0.301468,0.6084163,-1
c0003.wav,-574.14886,46.870983,31.39528,22.056442,13.396469,8.705708,7.3504276,8.038879,8.563044,7.706514,5.4037595,2.7311296,0.8769388,0.45554465,1.1227883,1.9950916,2.2588215,1.7278332,0.8443222,0.30988646,0.53947324,1.4079381,2.3596992,2.8292716,2.601103,1.9183934,1.2518796,0.9609932,1.0609498,1.2732068,1.2666031,0.92242223,0.406335,0.032507125,0.016407251,0.318492,0.6736753,0.7899197,0.5533866,0.103370234,-0.27818424,-0.3619479,-0.12269146,0.26713964,-1
c0003.wav,-603.40717,49.711376,38.101162,28.357813,19.08238,12.911963,9.859803,8.951734,8.401507,6.9878907,4.447894,1.5329579,-0.6945239,-1.5062172,-0.9386213,0.36098072,1.5702667,2.190481,2.224426,2.041031,2.022049,2.2966762,2.6883261,2.900015,2.7447767,2.2752454,1.7146308,1.2837192,1.048173,0.9102798,0.72308344,0.43983737,0.166155,0.08554042,0.30686843,0.7582226,1.2030234,1.3800638,1.1666019,0.65834045,0.108070396,-0.22777905,-0.23902997,-0.006537421,-1
c0003.wav,-603.9465,49.33043,38.13529,24.35625,12.724692,6.187919,4.8170567,6.322086,7.7210283,7.100395,4.4655366,1.3249959,-0.55617315,-0.35666257,1.3815876,3.2686248,4.0619445,3.4385078,2.070103,1.0385927,1.0555803,2.0259218,3.2045228,3.7719755,3.3935554,2.3861873,1.4253021,1.0443152,1.2935075,1.7753078,1.9886632,1.7066395,1.1162785,0.6444659,0.6237855,1.0523963,1.6127735,1.9151272,1.7735256,1.3151724,0.85910964,0.67099315,0.78067285,0.98854446,-1
c0003.wav,-594.1072,44.96169,35.10979,22.958344,12.660236,6.8274126,5.56683,6.9069614,8.230261,7.800304,5.5218577,2.6214616,0.60949165,0.26165095,1.2393988,2.4836726,3.0105262,2.533682,1.5318218,0.7953281,0.82835996,1.5305362,2.3396158,2.6790946,2.3626235,1.6766078,1.1182323,1.0118026,1.2910044,1.5894128,1.5475757,1.0954616,0.50378287,0.17808513,0.35684195,0.9352486,1.5356709,1.765374,1.4746323,0.83925194,0.22372116,-0.06624949,0.032759212,0.33757228,-1
c0003.wav,-589.7595,42.738575,32.983963,21.002586,10.957442,5.4667325,4.6279407,6.4331417,8.20036,8.116007,6.0236073,3.133083,0.99459,0.46483847,1.2902682,2.460269,2.9816756,2.5121658,1.4644946,0.5947008,0.42566663,0.91816825,1.5785389,1.8693248,1.5974406,1.009302,0.5591014,0.5510705,0.9257373,1.3315674,1.4062886,1.0479409,0.4801772,0.078117736,0.09444607,0.4867611,0.96166235,1.1903679,1.0336746,0.61967814,0.23223333,0.1028873,0.2580663,0.52197874,-1
c0003.wav,-592.33765,43.428623,34.029186,22.378101,12.412778,6.659958,5.3029766,6.5331545,7.859058,7.550401,5.410249,2.5479066,0.4408109,-0.052666392,0.86608905,2.2215943,2.9864044,2.7224808,1.7506977,0.81248945,0.51674896,0.9607323,1.744683,2.3108096,2.3336601,1.8942349,1.3535649,1.0567613,1.0958642,1.287903,1.3538632,1.1448531,0.7468714,0.40126225,0.3163339,0.51585776,0.82975864,1.0215986,0.95173377,0.66015226,0.32091597,0.11402054,0.11160218,0.25279734,-1
c0003.wav,-600.8821,57.750107,43.4699,25.946527,11.285247,3.3152857,2.1584883,4.8455915,7.4274755,7.249052,4.112295,-0.15213676,-3.2002077,-3.7067106,-1.9953218,0.46203318,2.1692636,2.5334234,2.0296416,1.623111,1.958167,2.908517,3.7539985,3.7799363,2.8222654,1.371231,0.1981327,-0.18871202,0.14082846,0.6548232,0.7867031,0.34462526,-0.38502696,-0.886214,-0.806539,-0.20266742,0.5249907,0.9367527,0.86135155,0.48781273,0.19384013,0.25436246,0.64753276,1.0886323,-1
c0003.wav,-594.4809,41.24278,32.686825,26.67911,20.638885,16.436224,14.004449,12.89183,12.0582695,10.810709,8.942631,6.8392363,5.059058,4.014206,3.7122078,3.8500643,4.0256205,4.002827,3.786228,3.5510378,3.4549034,3.5176802,3.6067894,3.551584,3.262258,2.7924554,2.2878606,1.8888267,1.6448525,1.511539,1.4062341,1.2841629,1.1631713,1.0947825,1.1026368,1.14962,1.1553358,1.058147,0.866622,0.6630854,0.54834104,0.5724876,0.69545925,0.81369823,-1
c0003.wav,-574.6695,53.150578,39.137753,26.778906,16.002872,10.042276,8.582863,9.769291,10.961169,10.5268135,8.30814,5.4438233,3.3169782,2.6690047,3.1853971,3.9042099,3.9524217,3.155954,2.0453756,1.3889886,1.5915543,2.4342978,3.2610362,3.4644797,2.8860738,1.8925862,1.0839067,0.8775327,1.2459315,1.7874378,2.0387478,1.8017299,1.24512,0.74754244,0.6120711,0.8702858,1.2916417,1.5737355,1.5569478,1.3168781,1.0772969,1.0284936,1.1841922,1.3844239,-1
c0003.wav,-600.0845,47.70309,36.74643,23.434273,12.36831,6.249602,5.0385175,6.5833416,8.1130495,7.750165,5.3262577,2.149621,-0.057349477,-0.32628176,1.0415448,2.8521094,3.8932352,3.662487,2.5309536,1.3499453,0.83103555,1.1159499,1.7880452,2.2589748,2.2078369,1.7525882,1.277121,1.0989686,1.241094,1.4528933,1.434184,1.0813129,0.5704348,0.22044286,0.24851194,0.61031485,1.0397617,1.2434227,1.0977488,0.71323556,0.33506855,0.1628748,0.22181047,0.372828,-1
c0003.wav,-596.13354,46.45825,35.7542,26.01175,17.469435,11.816965,9.452461,9.325173,9.517829,8.816281,6.888997,4.3554554,2.279846,1.3447144,1.5267342,2.271168,2.8276894,2.783213,2.239279,1.6065406,1.3107554,1.5026661,1.9735886,2.3759837,2.4459486,2.1479514,1.6766407,1.2802807,1.1022652,1.1432313,1.290558,1.4314464,1.52598,1.5784801,1.5925556,1.5352161,1.3404641,0.9860943,0.5392752,0.13421923,-0.09273858,-0.09535382,0.045478832,0.18354592,-1
c0003.wav,-623.88544,38.034832,29.927519,24.00821,18.208265,13.808007,11.25149,9.957748,9.203617,8.249213,6.8245907,5.2083592,3.8094733,3.0454435,2.9293604,3.2076578,3.4960504,3.5049286,3.223346,2.8111506,2.503805,2.4184291,2.4952445,2.5854,2.5337288,2.322479,2.0419939,1.8304807,1.7736069,1.8345414,1.9055613,1.8670608,1.6806037,1.4055859,1.1465598,0.9943056,0.95415837,0.9673309,0.95303893,0.86833745,0.73863816,0.6231099,0.5767492,0.6033059,-1
