Sample,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,class
b0002.wav,-601.88,38.094444,31.87533,27.715368,23.033949,18.36417,14.410882,11.369217,9.259671,7.9999394,7.208183,6.667325,6.139267,5.5165157,4.838519,4.1508045,3.5530326,3.1083922,2.806962,2.6349,2.5208852,2.4145427,2.2927651,2.143458,1.9988201,1.8868217,1.8266107,1.8315037,1.8770539,1.9386941,1.9847457,1.988026,1.9482358,1.8709335,1.7761213,1.6854123,1.6017624,1.5238518,1.434795,1.3177876,1.1689414,0.9919653,0.80949026,0.64985335,-1
b0002.wav,-676.1407,40.886143,37.721207,33.763138,29.537035,25.091875,20.66347,16.66878,13.311871,10.590461,8.505932,7.0287886,6.018835,5.322256,4.8427052,4.4953823,4.2067137,3.9556494,3.7423728,3.5478513,3.3585672,3.179963,3.009932,2.8408608,2.6797562,2.5352721,2.4051778,2.291499,2.2008595,2.126393,2.051753,1.9651558,1.8562301,1.7171555,1.5561206,1.3946342,1.2530442,1.1495188,1.1006937,1.1107591,1.1681819,1.2542967,1.3459232,1.4167287,-1
b0002.wav,-662.4228,36.71246,27.359316,19.987513,13.807357,9.897052,8.686214,9.522645,11.05288,12.012252,11.5016365,9.640737,7.149341,4.8601184,3.4447336,3.0732749,3.4344032,4.0203786,4.3670735,4.3133564,3.9570887,3.5188699,3.2302222,3.1660378,3.2377665,3.3080137,3.2620885,3.086023,2.842952,2.615857,2.4695976,2.3970528,2.3462613,2.2804034,2.182746,2.0694315,1.9669337,1.8846132,1.8169502,1.742751,1.6526357,1.5659591,1.5032718,1.4790677,-1
b0002.wav,-654.1779,35.2764,25.04884,21.710121,18.935118,16.355665,14.29533,12.491763,10.912377,9.749371,8.830893,8.281419,7.9446793,7.653889,7.311968,6.772682,6.0759845,5.3199773,4.6027756,4.057627,3.688227,3.467925,3.3402312,3.2314234,3.136836,3.0549943,2.998018,2.9739654,2.9509764,2.9073474,2.824212,2.7012908,2.5690446,2.446905,2.3520584,2.2794359,2.206909,2.117039,2.001024,1.864231,1.7210908,1.5769185,1.433347,1.2852322,-1
b0003.wav,-673.7649,39.49742,30.499037,23.983076,18.890621,16.58658,16.92309,18.161179,18.498812,16.891697,13.5376425,9.801444,7.09068,6.2220654,6.9051266,8.063169,8.587284,7.9165807,6.3474994,4.694699,3.7189605,3.6971438,4.2785144,4.842035,4.9085383,4.4369965,3.7993941,3.4425423,3.581381,4.041749,4.4024243,4.312939,3.7147279,2.893329,2.2635472,2.0964844,2.3628037,2.7648752,2.9691215,2.8194225,2.4214516,2.0486257,1.9234536,2.07466,-1
b0003.wav,-659.18756,81.3863,57.89706,29.23521,5.6809196,-6.144652,-5.71645,2.1975677,10.768803,14.81214,13.01541,7.7571964,2.9664743,1.4947315,3.5782883,7.143285,9.497678,9.1505,6.5834303,3.6270096,2.0389888,2.3219063,3.5379517,4.146297,3.2097654,1.1160835,-0.66892433,-0.62242657,1.753856,5.5250425,8.846588,10.055893,8.620439,5.366007,1.8992066,-0.3571711,-0.8970715,-0.2175501,0.707989,1.1497504,1.0386664,0.8460367,1.0855366,1.8430432,-1
b0003.wav,-682.8047,51.44624,38.960236,23.524248,10.480672,3.4214354,2.908573,6.734218,11.377796,13.822055,12.849896,9.281678,5.1608295,2.425429,1.8456893,2.7995102,3.912799,4.0649853,3.09321,1.791156,1.2732075,2.151758,4.056322,5.7956204,6.0703015,4.3064036,1.0961537,-2.0385942,-3.4400797,-2.2160788,1.2564067,5.496207,8.651336,9.402932,7.5696177,4.1191497,0.61779433,-1.561068,-1.8473488,-0.61672765,1.1470443,2.4337428,2.7034469,2.0594552,-1
b0003.wav,-593.1695,26.54065,23.368639,19.279072,15.47377,12.7750435,11.338455,10.726378,10.263065,9.447631,8.19462,6.7956758,5.667653,5.0671277,4.9469304,5.0217443,4.9737244,4.651308,4.1367607,3.655802,3.406251,3.4258845,3.5810075,3.6699326,3.5609934,3.2702563,2.9334664,2.701417,2.6362011,2.677934,2.6978078,2.5936558,2.359187,2.0817041,1.8754517,1.8010917,1.8274068,1.8583316,1.802175,1.6329224,1.4027052,1.2008907,1.0919071,1.0757114,-1
b0003.wav,-708.13885,20.779243,19.41209,17.351582,14.87861,12.305531,9.918918,7.932484,6.4596252,5.5095596,5.0049486,4.814021,4.7876463,4.7921634,4.731388,4.555224,4.256225,3.8582397,3.4022012,2.9334815,2.4932241,2.1140456,1.8188366,1.6208577,1.523711,1.5207992,1.5949208,1.7191426,1.8598847,1.9822754,2.0567465,2.065052,2.0037441,1.8838192,1.726458,1.5561634,1.3934793,1.2496907,1.1251678,1.0117408,0.89802545,0.77560365,0.6436793,0.5104539,-1
b0003.wav,-679.64966,41.680294,38.54532,33.803806,28.07926,22.067207,16.411028,11.601001,7.9166794,5.4198833,3.9921281,3.4002302,3.3693666,3.6448274,4.0305586,4.401564,4.695209,4.8911834,4.990419,5.000302,4.9287415,4.785346,4.5853124,4.3516603,4.1133423,3.899472,3.7321298,3.6208932,3.5614061,3.5383952,3.5315948,3.5219443,3.4956331,3.4448302,3.3657053,3.2556236,3.1116576,2.9317102,2.7179496,2.4807522,2.240669,2.0264323,1.8686112,1.7904701,-1
b0003.wav,-644.60004,53.605957,44.37929,37.943504,30.86471,24.417665,18.737597,14.114379,10.45234,7.622627,5.4527435,3.8112595,2.6224082,1.8192387,1.3642118,1.1906867,1.2518284,1.473117,1.8022088,2.1652365,2.514875,2.8000433,3.0083673,3.1359909,3.2039726,3.2210877,3.1911829,3.0994775,2.9370234,2.7087781,2.4454143,2.193157,1.9932004,1.8636937,1.7893344,1.7364182,1.6697361,1.5811322,1.4918383,1.4482273,1.4907107,1.6364557,1.8625509,2.1194737,-1
b0004.wav,-611.75494,48.36327,39.429813,28.296175,18.519926,12.321926,9.947959,10.073138,10.781604,10.551148,8.847538,6.1545124,3.4966948,1.7551811,1.1910641,1.436453,1.8725425,2.0674548,1.97565,1.8291106,1.8668605,2.1184068,2.380723,2.3821611,1.9989289,1.3595129,0.7629606,0.47948268,0.5817852,0.9175299,1.2245013,1.2996566,1.1126513,0.8003091,0.55771613,0.50788724,0.64040804,0.850648,1.0326775,1.1475581,1.2242389,1.3104545,1.4224982,1.5313214,-1
b0004.wav,-632.107,87.871475,68.50288,44.348953,22.539688,7.8373356,1.8370284,2.8305945,6.9234233,10.315052,11.029514,9.157207,6.13579,3.639379,2.5345747,2.565344,2.8726568,2.7292476,1.9824966,1.0567628,0.537953,0.6684584,1.190738,1.5908885,1.4801601,0.874361,0.19144645,-0.0598258,0.34749195,1.2061088,2.005952,2.2549632,1.7997895,0.916963,0.114680044,-0.1847331,0.12338788,0.79774815,1.4363201,1.7388417,1.6570395,1.3642424,1.1039499,1.0204881,-1
b0004.wav,-678.0076,50.84952,42.79404,32.280216,22.32834,15.175833,11.531624,10.611281,10.82956,10.712554,9.545558,7.489433,5.2245255,3.4205244,2.3625517,1.904184,1.6913047,1.4516736,1.1492778,0.9311631,0.9460976,1.1887873,1.4830121,1.6042767,1.4418777,1.0791942,0.7366106,0.62141687,0.7917803,1.126585,1.4153732,1.5002347,1.3712592,1.1560951,1.020431,1.0546054,1.2233977,1.4052501,1.4835521,1.4215174,1.2718948,1.1242017,1.0357203,0.99817467,-1
b0004.wav,-633.97174,37.976467,29.685799,21.395521,13.912341,8.448197,5.8373966,5.6065984,6.8668246,8.230117,8.73289,8.148641,6.7044034,4.9797635,3.4816732,2.5300078,2.1409838,2.1186113,2.289731,2.4925141,2.641938,2.6885185,2.6009493,2.3772924,2.0311575,1.6634212,1.3975015,1.3170402,1.4242249,1.6134168,1.737814,1.6690937,1.3950851,1.0311477,0.7452936,0.6821697,0.87240696,1.2265006,1.5783538,1.777883,1.7743286,1.6137394,1.4090358,1.2667704,-1
b0004.wav,-646.0043,70.934235,48.864246,27.323156,9.327201,-1.1677029,-2.9005003,1.409954,7.4087753,11.431407,11.708324,9.096199,5.721752,3.4593751,2.9796004,3.6626816,4.316383,4.0819325,2.970595,1.6893867,1.0195514,1.2430981,1.9620113,2.4881473,2.313451,1.460582,0.47359285,-0.034393694,0.21676584,1.0021756,1.7487699,1.9714547,1.5491925,0.7822845,0.17922395,0.079001725,0.467815,1.0307199,1.3884478,1.3683126,1.0777717,0.79713434,0.7605862,0.986686,-1
b0004.wav,-656.6481,77.47754,53.618202,31.543663,12.022704,0.4828336,-1.9263479,2.6157358,9.4891205,14.196719,14.533905,10.836349,5.3925886,0.91076523,-0.980836,-0.3015811,1.665681,3.3726702,3.8073275,3.011532,1.7281152,0.8145628,0.6859544,1.1619483,1.6780266,1.7257912,1.2030555,0.40098664,-0.1898274,-0.20663947,0.38512608,1.3100524,2.1809657,2.7109306,2.8138952,2.605865,2.2618945,1.9200734,1.6389718,1.4309849,1.2950115,1.2401332,1.2642541,1.3127923,-1
b0004.wav,-586.8365,83.50396,57.52733,35.855984,16.629835,5.8229995,3.6790488,7.722807,13.143839,15.927073,14.239395,9.090196,3.1453598,-0.84244305,-1.5451306,0.54025775,3.6074014,5.715321,5.776144,3.9757433,1.433135,-0.5279364,-1.0977669,-0.28906563,1.2081348,2.4870687,2.8933787,2.294269,1.0591102,-0.17447177,-0.8117039,-0.55126715,0.50526893,1.9055626,3.0380075,3.385687,2.7599492,1.4038271,-0.086108044,-1.0242856,-0.9647034,0.056155708,1.5116298,2.6303847,-1
b0005.wav,-636.8017,39.028408,35.53821,30.943201,26.185,21.787474,18.016617,15.023187,12.771236,11.013011,9.4709635,8.024181,6.7019973,5.5714483,4.6765256,4.0260487,3.5727663,3.2161942,2.864284,2.4935064,2.1431596,1.8707818,1.7208171,1.7061696,1.7917778,1.9026049,1.9645435,1.941389,1.8385383,1.6879418,1.5334847,1.4131237,1.3399079,1.3010038,1.2769455,1.2581756,1.2463628,1.2503327,1.2820933,1.3471974,1.4340459,1.5160247,1.5654613,1.5646279,-1
b0005.wav,-632.6353,49.137245,38.667713,25.285791,13.158743,5.2772617,2.4205935,3.2620912,5.420383,6.7987347,6.4940457,4.8919005,3.063395,1.9409837,1.7854011,2.189888,2.5021527,2.313375,1.6873138,1.0275477,0.73418516,0.9164784,1.3495134,1.6702621,1.6450038,1.3126826,0.91916674,0.7135352,0.7664906,0.93822324,1.0039531,0.83196944,0.48058662,0.14946367,0.03015814,0.16970824,0.44397992,0.65287644,0.6623796,0.4903978,0.28018817,0.18830512,0.27239802,0.45840028,-1
b0005.wav,-684.1257,47.329678,38.14824,31.3079,24.44831,19.57677,16.622484,15.012235,13.558267,11.500965,8.709504,5.7635226,3.4352927,2.2491646,2.1517496,2.6288908,3.025975,2.9481928,2.4179525,1.7869838,1.4400504,1.541279,1.9409833,2.3109972,2.367442,2.0512915,1.5345428,1.0865856,0.8876335,0.9304394,1.0512471,1.0667162,0.9016583,0.63302284,0.4202104,0.3875396,0.53741795,0.7586734,0.9105965,0.92306024,0.83667463,0.76510656,0.8046863,0.96432245,-1
b0005.wav,-733.32837,53.671597,39.27161,26.52253,15.726113,10.444559,10.395669,13.327273,15.920932,15.950437,13.08518,8.801196,5.127884,3.4128644,3.6101186,4.5880923,5.004593,4.218532,2.5901604,1.1186137,0.68151265,1.4561157,2.8440528,3.927488,4.07889,3.335903,2.2982428,1.678946,1.8201145,2.5064435,3.1558526,3.238549,2.6165094,1.6012756,0.71271884,0.3343938,0.49389917,0.90271384,1.1916274,1.1661626,0.90496117,0.661154,0.65287787,0.90709424,-1
b0005.wav,-792.5537,28.609838,27.66839,26.16983,24.212358,21.91941,19.427742,16.874912,14.387628,12.0721445,10.007724,8.24347,6.7986007,5.665619,4.815642,4.204953,3.781853,3.4930074,3.288719,3.1267664,2.974739,2.8109524,2.624177,2.4124498,2.1812682,1.9414042,1.7065774,1.4911397,1.307953,1.1666007,1.0720944,1.0241737,1.0173163,1.0414668,1.0833815,1.1284841,1.1629143,1.1754965,1.159313,1.1126244,1.0389785,0.94649315,0.84643817,0.75135326,-1
b0005.wav,-774.5269,96.12871,63.8323,25.75763,-3.2464254,-14.693646,-9.789988,2.7619643,12.694767,14.047463,7.613547,-0.97580415,-5.7315645,-4.2195587,1.4474673,6.7257357,8.033935,5.011704,0.29931822,-2.6797645,-2.1708357,0.9272024,4.035983,4.9169173,3.2059052,0.4467127,-1.2292217,-0.6936191,1.4743351,3.5773263,4.12858,2.895479,0.9402281,-0.27153614,0.037133254,1.4650071,2.8373504,3.1248689,2.1646566,0.68484086,-0.31241012,-0.29626158,0.4724982,1.2329468,-1
b0005.wav,-654.4106,122.46936,86.9631,49.404358,18.245333,1.9685962,0.33919266,7.158119,13.978739,15.204151,10.290622,2.9484298,-2.1344151,-2.435588,1.0971371,5.220387,6.842479,5.043928,1.3750898,-1.5082828,-1.774443,0.44927397,3.3930678,5.0237393,4.4399424,2.3326776,0.32173312,-0.2640742,0.7496237,2.4053462,3.423229,3.1272597,1.8532853,0.59057486,0.21621332,0.88001823,1.9833108,2.6803308,2.5181532,1.7171435,0.9520862,0.8119592,1.3812262,2.2096164,-1
b0006.wav,-597.5789,47.345047,41.473007,33.968246,26.917768,21.639723,18.447329,16.848692,15.911739,14.713547,12.785465,10.310337,7.9097247,6.186243,5.366161,5.2357855,5.3197017,5.153113,4.517143,3.5276573,2.5266669,1.8523707,1.6508075,1.8373767,2.1895416,2.4842932,2.6048098,2.5715666,2.4888008,2.4492652,2.4708107,2.5040789,2.4855218,2.384544,2.2172406,2.0280378,1.8545128,1.7001472,1.5386395,1.3474408,1.1386307,0.9581211,0.8554912,0.8489764,-1
b0006.wav,-589.0557,36.40768,34.00566,30.415667,26.14763,21.733076,17.615969,14.084374,11.255542,9.107052,7.5326204,6.3978424,5.5781746,4.9739385,4.5085483,4.121438,3.765181,3.4094522,3.0476272,2.6987894,2.4001837,2.1909254,2.0934064,2.1009932,2.1780734,2.2725897,2.3352354,2.3364196,2.2736294,2.1667318,2.044577,1.9299896,1.8301936,1.7363167,1.6308613,1.4984444,1.3342109,1.146347,0.95253253,0.7730383,0.6242573,0.51534605,0.4484429,0.42100152,-1
b0006.wav,-578.5289,33.54045,28.56179,24.453747,20.69332,17.400393,15.005248,13.335666,12.298584,11.419432,10.365482,9.135478,7.7915072,6.5408354,5.517945,4.791321,4.299462,3.8732362,3.4317129,2.9406486,2.4529457,2.064709,1.8489437,1.8311152,1.9337367,2.0657492,2.1482189,2.1353228,2.046311,1.9252781,1.8282783,1.7716079,1.7393998,1.7087197,1.6442006,1.5335946,1.3807575,1.2040064,1.0220851,0.84073615,0.6725945,0.522727,0.3981836,0.3098047,-1
b0006.wav,-594.5708,41.72397,33.77155,26.998156,20.916407,16.489695,14.04223,13.132455,12.616901,11.562176,9.751441,7.417621,5.2556844,3.8444533,3.3512733,3.4613569,3.701024,3.612963,3.0825613,2.3213525,1.6696365,1.3799253,1.4893452,1.807978,2.069249,2.1273158,1.9885823,1.8082789,1.7570491,1.908397,2.1892016,2.4627438,2.5941784,2.5416403,2.3655987,2.1619692,1.9941608,1.8615832,1.7134277,1.4967476,1.2205884,0.9414892,0.7374414,0.65264744,-1
b0006.wav,-678.39087,44.932922,36.81606,31.072357,24.747475,19.616896,15.874656,13.544199,12.0044775,10.692833,9.189035,7.4677677,5.7305713,4.283949,3.31177,2.830036,2.6897714,2.6994967,2.7041757,2.6485448,2.552316,2.4758034,2.4644105,2.53259,2.6536891,2.777318,2.8382385,2.779022,2.5663383,2.2149029,1.7908161,1.3997657,1.1440516,1.0778948,1.1747383,1.3354319,1.4309561,1.366511,1.127141,0.78460145,0.45616972,0.24582113,0.19278392,0.26184055,-1
b0006.wav,-595.3283,42.806187,35.90098,32.017532,28.706842,25.483679,22.669432,20.300621,17.910295,15.52727,13.121491,10.720397,8.571126,6.8619175,5.652345,4.9236927,4.495297,4.1766286,3.860808,3.515248,3.1740625,2.8939457,2.704338,2.6023455,2.549402,2.5071661,2.451501,2.384489,2.3337471,2.3123164,2.311705,2.320895,2.314964,2.2815862,2.2250676,2.1383932,2.017768,1.8629636,1.6650661,1.4375974,1.2105103,1.0119113,0.8725701,0.7993444,-1
b0006.wav,-604.1198,46.741615,36.30609,30.435608,25.036222,20.49001,16.784016,13.94007,11.657688,9.8596945,8.258864,6.839678,5.7056656,4.8777566,4.353173,4.08503,3.9517412,3.8631804,3.7160616,3.4718664,3.1734293,2.8568983,2.573442,2.376776,2.2749043,2.251867,2.2615328,2.2505922,2.2029488,2.1140547,2.0083246,1.9316559,1.9065026,1.9239974,1.9506416,1.9341781,1.8444362,1.6698089,1.4312158,1.1757846,0.94386995,0.75356966,0.6106811,0.505898,-1
b0007.wav,-582.6628,99.79443,67.33505,37.83397,13.605241,2.4408033,3.1971412,10.172187,15.88158,15.977868,10.681621,3.8217204,-0.4514116,-0.32681873,2.7823656,5.72662,5.9411206,3.1410248,-0.79143924,-3.3006797,-2.9571638,-0.23956718,3.0235803,5.058775,5.2809606,4.466818,3.9425402,4.5262394,5.97728,7.3096633,7.6114655,6.735802,5.34098,4.3306336,4.144846,4.457874,4.468663,3.5470889,1.7274073,-0.2959882,-1.6526997,-1.8777508,-1.1895865,-0.28176877,-1
b0007.wav,-686.1016,20.860962,16.188536,15.004342,13.111083,11.318045,9.447328,7.7739377,6.3153887,5.1764736,4.336312,3.788822,3.461799,3.2955613,3.208191,3.1443815,3.0551717,2.924881,2.7510896,2.5553687,2.3625963,2.2033155,2.0964088,2.0526922,2.0656726,2.1200838,2.1902976,2.251093,2.279055,2.2611136,2.1926672,2.0813515,1.9412717,1.7922384,1.6532073,1.5400062,1.4596535,1.4114354,1.3870034,1.3744506,1.3593566,1.3298873,1.2775617,1.2016994,-1
b0007.wav,-719.0519,36.65147,31.391005,29.278893,26.187763,23.012335,19.666014,16.51125,13.640719,11.216572,9.254819,7.7664027,6.679192,5.9210033,5.389874,5.0072675,4.701061,4.434361,4.186066,3.961309,3.7699165,3.6284852,3.5429544,3.5129385,3.523703,3.5560286,3.585385,3.5928702,3.5654578,3.5024948,3.4110236,3.306721,3.2059214,3.1237113,3.0678065,3.0380807,3.0239923,3.0089889,2.9739265,2.9032319,2.7868187,2.6240628,2.422411,2.1982994,-1
b0007.wav,-739.9791,98.530365,70.07724,43.95023,20.522327,6.4298153,2.4448085,5.375579,10.201366,12.848745,11.955955,8.823836,5.7470455,4.445208,4.907354,5.906923,5.9811015,4.579879,2.335367,0.49407455,0.03841793,1.0229276,2.6756384,3.99807,4.4399047,4.1984873,3.9082415,4.125034,4.870825,5.6661434,5.901633,5.2901936,4.0720925,2.8149877,2.0340295,1.862954,2.0321586,2.127258,1.8946617,1.4080626,0.94186395,0.7346833,0.7924149,0.9081198,-1
b0007.wav,-787.16174,99.53069,69.57852,41.22674,14.54665,-2.6212492,-8.7653265,-5.806234,1.3552405,8.103971,11.626302,11.703775,9.71973,7.4029765,5.6690273,4.4632063,3.203206,1.5383528,-0.30325118,-1.6324992,-1.8175926,-0.7005947,1.2965668,3.468871,5.2202287,6.3222737,6.8562794,6.983569,6.7286115,5.9779954,4.6519923,2.9146903,1.204659,0.055599555,-0.20397815,0.34771085,1.2536136,1.9364867,2.0120087,1.4724017,0.6264319,-0.124916315,-0.5355616,-0.60914284,-1
b0007.wav,-634.02075,88.52186,60.241543,33.2506,11.657514,0.9740871,1.1549857,7.147658,12.566602,13.01862,8.3950615,1.9302999,-2.4484103,-2.577665,0.8085806,4.844733,6.73715,5.446243,2.109299,-0.95086706,-1.874425,-0.30677798,2.5349035,4.9764447,5.9586453,5.573941,4.7481065,4.358623,4.5859637,4.878037,4.525527,3.3031893,1.705427,0.6050902,0.589247,1.4860755,2.4865205,2.6943338,1.7692872,0.18175131,-1.1242671,-1.369214,-0.48121735,0.89530677,-1
b0007.wav,-620.66907,94.721016,65.5536,37.751717,12.752161,-3.4332945,-9.298209,-6.734633,-0.26548055,5.7279997,8.899775,9.08279,7.7569203,6.6187215,6.4910264,7.0495543,7.4015,6.801511,5.16558,3.1253364,1.4874809,0.77125907,0.95435995,1.6280198,2.3114932,2.8017206,3.19169,3.6839335,4.378994,5.141812,5.704143,5.863144,5.6530476,5.288629,5.029708,4.9582705,4.908979,4.5754023,3.7402732,2.445407,1.0187582,-0.08006763,-0.518131,-0.25833246,-1
b0008.wav,-596.9187,52.022278,38.219376,30.010054,21.441927,15.202598,11.719839,10.647117,10.910089,11.267816,10.933682,9.801899,8.229338,6.826265,5.9039903,5.491985,5.251495,4.834613,4.054383,3.007733,2.0097184,1.3638836,1.2226567,1.4843811,1.8859378,2.1582403,2.1500227,1.9095464,1.5912671,1.3776766,1.3476281,1.4642384,1.6127934,1.6778892,1.6237308,1.4886272,1.3601791,1.3048583,1.3315169,1.3953496,1.4189185,1.352749,1.1853293,0.95834345,1
b0008.wav,-586.5786,43.003372,33.877697,26.37575,19.117373,13.635426,10.747433,9.962635,10.28994,10.647726,10.220007,8.972115,7.2564344,5.6910586,4.73107,4.4330583,4.5578876,4.6720953,4.4432993,3.800277,2.8971517,2.0499337,1.5027665,1.3352221,1.4480523,1.624689,1.6910328,1.5766815,1.3359939,1.0987868,0.961412,0.95723593,1.0335904,1.1000594,1.0927148,0.99195963,0.83771896,0.690548,0.59608346,0.5734565,0.6007511,0.64609605,0.6814298,0.6943045,1
