harmonic1,percussiv1,harmonic2,percussiv2,harmonic3,percussiv3,harmonic4,percussiv4,harmonic5,percussiv5,harmonic6,percussiv6,harmonic7,percussiv7,harmonic8,percussiv8,harmonic9,percussiv9,harmonic10,percussiv10,harmonic11,percussiv11,harmonic12,percussiv12,class
0.735751,0.6054935,0.7133594,0.5847056,0.68164134,0.60728085,0.7373671,0.62805086,0.7949371,0.6275763,0.7551592,0.58821255,0.7059131,0.56716585,0.7118016,0.5709248,0.78674716,0.6508036,0.6906762,0.65650904,0.64131296,0.67501026,0.66634417,0.63664716,1
0.57169783,0.39007464,0.50128275,0.38705838,0.4957372,0.43463993,0.6596468,0.47073305,0.7224022,0.4908342,0.56957877,0.54477215,0.4856932,0.55162287,0.45365313,0.65219903,0.61471736,0.83342993,0.44319722,0.63143235,0.4124061,0.42623365,0.5214309,0.38995937,1
0.33446223,0.47433606,0.39714953,0.4496694,0.41745675,0.561031,0.44841802,0.59836155,0.7737074,0.57302344,0.5440463,0.5935995,0.56573236,0.5402588,0.3975117,0.576453,0.73671395,0.4787484,0.70304054,0.49474326,0.32856128,0.45439628,0.29319736,0.4245788,1
0.55004144,0.5030474,0.5533009,0.47044402,0.6041731,0.46643397,0.6631167,0.43257415,0.725993,0.40918484,0.7835443,0.44903147,0.7697807,0.482947,0.8049149,0.55007565,0.75039345,0.6120924,0.72487116,0.6606662,0.62147,0.6515119,0.56161237,0.56719947,1
0.35510957,0.5869086,0.33964282,0.5283186,0.30722997,0.6002315,0.28004134,0.6100181,0.28784826,0.64201015,0.2865446,0.63617283,0.28823388,0.54150176,0.33542618,0.45671645,0.49001458,0.43932664,0.8279467,0.49561122,0.68868047,0.5588575,0.40722874,0.6058112,1
0.7097876,0.55422777,0.6667322,0.5326053,0.6036349,0.5102284,0.60218215,0.5397816,0.6501734,0.58333325,0.7230341,0.60064673,0.68043447,0.56445736,0.6910619,0.58816016,0.6941142,0.61186945,0.6754366,0.6997619,0.61897063,0.702454,0.628731,0.6061645,1
0.32366374,0.5309847,0.3024665,0.4963605,0.3226,0.4317231,0.35644734,0.38790262,0.40853822,0.43363646,0.4572789,0.39343435,0.4834796,0.3724562,0.49798715,0.46223697,0.583641,0.5648237,0.8315981,0.58426,0.5959613,0.5778106,0.41129875,0.5755464,1
0.40221044,0.6361473,0.4042827,0.60843337,0.42259502,0.6327772,0.4459776,0.5774053,0.38535795,0.5442024,0.3434111,0.55318236,0.32287195,0.48435804,0.3219484,0.4540026,0.4271861,0.45546415,0.72679996,0.53398496,0.674313,0.6544457,0.46200123,0.7144591,1
0.5741728,0.5468865,0.5851209,0.46073592,0.5665163,0.45114097,0.55952704,0.5044224,0.615797,0.58451074,0.68919796,0.5465157,0.66527975,0.504651,0.65670943,0.5216124,0.70058835,0.6059438,0.76679444,0.7457926,0.71529746,0.7133953,0.5721553,0.65982705,1
0.37986052,0.4696595,0.612794,0.51316,0.6346233,0.5461366,0.4789805,0.5921864,0.34608153,0.5763976,0.33350027,0.55619514,0.37377015,0.5062637,0.4711757,0.4361208,0.5255586,0.4134266,0.5758305,0.53607553,0.49542287,0.5041724,0.33380544,0.43937016,1
0.4047558,0.5483811,0.399988,0.485836,0.40951326,0.5070668,0.41150305,0.5077065,0.39625055,0.5105959,0.42807466,0.51154214,0.5333639,0.48228598,0.6955514,0.5354612,0.72301227,0.5444719,0.6482622,0.605201,0.45883325,0.6766707,0.40565556,0.63060004,1
0.6903486,0.40064266,0.6634708,0.3761342,0.62309974,0.4090021,0.5424289,0.4538996,0.5010754,0.5010825,0.46251374,0.5056653,0.42716476,0.5094224,0.4288813,0.53845686,0.5269748,0.6340169,0.6862687,0.682138,0.69660264,0.5674376,0.6546169,0.44708693,1
0.5047522,0.45041183,0.49153844,0.4835858,0.46382293,0.55458206,0.4522599,0.5663816,0.4380454,0.51575685,0.41864958,0.47513473,0.41802645,0.43237552,0.44201154,0.42976382,0.5713248,0.50397307,0.83618337,0.65940017,0.646946,0.58233035,0.45166838,0.4170106,1
0.77546096,0.6365539,0.72310656,0.5744539,0.6177183,0.58847696,0.54959136,0.5909496,0.49507,0.5752885,0.52384657,0.5753259,0.52130413,0.543549,0.5578435,0.6136731,0.5865002,0.5936374,0.60844165,0.61496514,0.5852693,0.57711244,0.6256352,0.5874362,1
0.2507989,0.52041405,0.27870336,0.4983077,0.33866322,0.452673,0.3657715,0.5056493,0.3468682,0.57779133,0.35490945,0.5419021,0.32567197,0.43188715,0.34698477,0.44330588,0.44795886,0.62397856,0.7579989,0.68619764,0.60545117,0.6046825,0.3304653,0.49585274,1
0.502449,0.3810232,0.45737344,0.41791517,0.34413627,0.54253364,0.31822863,0.62067294,0.28697297,0.54151785,0.20608759,0.4444278,0.23568632,0.3884342,0.42401066,0.400259,0.6564541,0.503546,0.6362352,0.5621389,0.4449642,0.48139325,0.3959629,0.43018284,1
0.3401956,0.43987638,0.38659745,0.4336179,0.46467218,0.4408947,0.49723682,0.4868674,0.47080478,0.5291202,0.43359298,0.51383454,0.47362792,0.5008447,0.5456884,0.6236287,0.67965907,0.8224049,0.87274414,0.6249508,0.6658611,0.512728,0.42414933,0.450403,1
0.5694175,0.5719571,0.5428642,0.5070662,0.52061087,0.5210222,0.5104148,0.5022904,0.5610539,0.46055362,0.57640016,0.40994662,0.5078158,0.38339928,0.5054392,0.49414596,0.6037376,0.6003552,0.63783306,0.66679126,0.5406989,0.61183906,0.4881361,0.6069222,1
0.4183095,0.5949206,0.44753066,0.60357195,0.5076964,0.57619977,0.50607234,0.5478235,0.53226066,0.55239314,0.54911095,0.5271186,0.5885272,0.48747218,0.6286631,0.5163851,0.7157504,0.5433196,0.7158373,0.66726124,0.53267044,0.7143699,0.4324838,0.65202117,1
0.4321912,0.3795614,0.4943124,0.36204714,0.5443919,0.35975596,0.54062927,0.38782254,0.595246,0.38730037,0.6676117,0.41033065,0.67704105,0.47236452,0.7218615,0.63623375,0.7308789,0.69955724,0.64234835,0.67188066,0.47569352,0.55284756,0.3964636,0.38749245,1
0.5627005,0.63428366,0.57452065,0.6037248,0.60497046,0.61519974,0.65198934,0.5728476,0.7368012,0.5626171,0.8427635,0.59894997,0.80834156,0.60993075,0.7856413,0.6587174,0.7598601,0.653254,0.7375187,0.66056436,0.6189566,0.6598923,0.5520848,0.67465883,1
0.4306122,0.46358168,0.35745037,0.47841504,0.2677173,0.5969104,0.23879099,0.59374404,0.24790907,0.6398383,0.26279843,0.6104793,0.26596382,0.6190652,0.30630383,0.5800012,0.4703375,0.5868542,0.7315332,0.45901382,0.70334363,0.42973593,0.52726924,0.47660056,1
0.5073831,0.5253338,0.5340849,0.5063597,0.5620716,0.49599883,0.588196,0.50958484,0.6047754,0.5125604,0.5890894,0.5139083,0.5391689,0.49300626,0.50164264,0.4834691,0.47311896,0.45893905,0.45762128,0.4422265,0.44533575,0.43727216,0.45823184,0.47177106,1
0.7719372,0.69473845,0.80237615,0.70263726,0.8131654,0.7419665,0.8339301,0.7552473,0.8678185,0.78798413,0.89391,0.79876804,0.84777474,0.7291132,0.7730717,0.67672735,0.73308355,0.6522734,0.7079521,0.6308973,0.69563574,0.64123464,0.7085003,0.70462954,1
0.69713396,0.735573,0.72563565,0.7442337,0.77229404,0.7242431,0.78631306,0.6790693,0.7337462,0.65656006,0.72992444,0.6820774,0.74073166,0.65109146,0.717236,0.6514268,0.65185314,0.66734445,0.6323763,0.6783839,0.61391926,0.6255263,0.63349175,0.61932915,1
0.40315545,0.61000574,0.42661572,0.57875866,0.4590907,0.5674326,0.4766,0.5692917,0.48211682,0.5377767,0.49837217,0.5192106,0.49623883,0.5339403,0.4649542,0.52226776,0.41255,0.5042836,0.462315,0.48110265,0.5027218,0.48517597,0.4053212,0.52590173,1
0.34214687,0.5670615,0.36554006,0.5634062,0.37878722,0.57501477,0.3827362,0.6069506,0.37509453,0.62814194,0.4066733,0.6346638,0.54680485,0.59028554,0.4524124,0.605452,0.33420643,0.68609166,0.30947512,0.64753586,0.30510047,0.5573158,0.31075054,0.55036926,1
0.61626583,0.75444007,0.6191437,0.7400953,0.6487868,0.75962543,0.68571854,0.7794479,0.7126148,0.77532667,0.7269957,0.7361936,0.6754426,0.71805304,0.65378237,0.71003795,0.62711805,0.71601707,0.61206096,0.70522857,0.6072841,0.6939802,0.57903653,0.7390341,1
0.6724931,0.41300198,0.7305918,0.41806594,0.7260039,0.45741168,0.731275,0.4641407,0.7437287,0.4591321,0.73934454,0.4841304,0.6893191,0.4719737,0.6522448,0.47519082,0.64906573,0.5074938,0.68745303,0.64818877,0.65079385,0.5177578,0.6217136,0.4059037,1
0.67542076,0.60364515,0.69445556,0.623376,0.7191613,0.6665934,0.7196951,0.67112863,0.70508116,0.69024444,0.7037936,0.6680801,0.66631985,0.6353689,0.6192611,0.5924894,0.5968602,0.53576666,0.60813797,0.47039363,0.6210628,0.46644306,0.6233533,0.5279097,1
0.79230744,0.6245851,0.8307892,0.60627896,0.82236475,0.6212313,0.8312269,0.61262137,0.84372956,0.6390162,0.8252253,0.7772638,0.75882435,0.74141794,0.6966654,0.6227839,0.6792964,0.67075247,0.7006711,0.6690844,0.71289676,0.59715664,0.7320229,0.61156124,1
0.46688375,0.42218348,0.41259623,0.44563228,0.42300683,0.48321334,0.40483677,0.47450745,0.38602227,0.5297328,0.47593525,0.49957353,0.4402765,0.47530642,0.38300797,0.58010095,0.36487344,0.6288761,0.34935972,0.6008358,0.4967386,0.492851,0.46356317,0.47574207,1
0.640056,0.5773869,0.602918,0.55401444,0.67729753,0.56442606,0.65954673,0.60140127,0.6517193,0.57769877,0.6756666,0.61722845,0.61007094,0.70711565,0.5919947,0.70539045,0.61426735,0.72762585,0.6542936,0.7123509,0.69818944,0.6146546,0.68894136,0.59249383,1
0.6286218,0.6325396,0.6600834,0.6339067,0.6657662,0.6776281,0.6769523,0.71560043,0.65562254,0.70171034,0.60960215,0.6606319,0.5463086,0.6248959,0.54659534,0.60293955,0.7036353,0.6605781,0.68741965,0.65588135,0.6039248,0.59370494,0.5920937,0.6174717,1
0.6980261,0.6583967,0.6059995,0.6525171,0.59962964,0.6551989,0.64371914,0.67753977,0.7060963,0.6881783,0.6335685,0.7336101,0.607492,0.6995963,0.57332474,0.66257775,0.5912867,0.64621073,0.6063345,0.6560702,0.6565926,0.6373546,0.6577061,0.6518309,1
0.7847471,0.61008495,0.79582363,0.6177709,0.82091105,0.654099,0.85633016,0.70064485,0.90122163,0.8193936,0.9202467,0.83510166,0.86642015,0.791242,0.79347956,0.71158624,0.74264795,0.7124396,0.7330153,0.64960235,0.72490746,0.6089137,0.7336425,0.6147317,1
0.6988341,0.5236192,0.73864365,0.54112875,0.7613428,0.6119087,0.77781194,0.65897995,0.78524876,0.64224726,0.7793213,0.63673586,0.721734,0.59597534,0.6858094,0.6062432,0.6732987,0.6548239,0.654173,0.5763684,0.625444,0.4700731,0.6305456,0.48266557,1
0.56585413,0.5480309,0.60668397,0.49316862,0.5835089,0.49733213,0.5845142,0.523053,0.6387697,0.5768938,0.6597568,0.6044497,0.5912046,0.5775716,0.58719337,0.60615927,0.5809022,0.675471,0.65462065,0.66102797,0.6918528,0.62533545,0.56607413,0.5845226,1
0.5409159,0.54887253,0.5721807,0.5275077,0.5996521,0.5072219,0.63836265,0.53433764,0.6808056,0.5584697,0.6990189,0.5871073,0.6535383,0.58972794,0.59919626,0.57558393,0.59145164,0.617309,0.5750391,0.68430513,0.59698385,0.57077,0.5596799,0.53370845,1
0.49203232,0.38762614,0.51255876,0.3837484,0.52715605,0.39575738,0.53803295,0.41218024,0.5454783,0.44022113,0.49489325,0.4723892,0.4450095,0.42796218,0.41179892,0.3751831,0.3988733,0.38094243,0.40263617,0.36958998,0.41282913,0.34228376,0.45134208,0.3630241,1
0.5542907,0.553008,0.58250874,0.54812247,0.6113184,0.5664356,0.6394606,0.6059234,0.65502816,0.65472144,0.63089067,0.6879971,0.5781136,0.6437492,0.5721381,0.62652504,0.5563358,0.6067749,0.5704151,0.59390336,0.5799027,0.56280196,0.544138,0.5487432,1
0.6060005,0.5188954,0.6303586,0.47875708,0.63863313,0.4888035,0.6633199,0.4974879,0.6938067,0.5459782,0.6701332,0.63990045,0.61738753,0.6655789,0.57489616,0.64438397,0.5931793,0.6455928,0.6495283,0.58452886,0.55783314,0.5211839,0.5504272,0.5084479,1
0.5023628,0.4716849,0.5273909,0.4470453,0.539527,0.4653726,0.5705874,0.4809019,0.595851,0.49190977,0.5928239,0.4818804,0.56935334,0.47893104,0.5264831,0.56853926,0.4969658,0.7167155,0.53087544,0.6914299,0.67613214,0.6205701,0.5605161,0.5214744,1
0.69883275,0.61548024,0.66989464,0.6265345,0.56732523,0.6182722,0.59769505,0.6395085,0.6320854,0.690843,0.6218507,0.7214628,0.5869353,0.6946067,0.5746486,0.6307237,0.6103976,0.653431,0.72518134,0.6483508,0.708453,0.63808405,0.6774653,0.61323935,1
0.3751466,0.51981294,0.39385718,0.5579708,0.4180854,0.5450336,0.43747595,0.52436334,0.43989286,0.5211158,0.4220967,0.5366417,0.3825058,0.49636984,0.35757017,0.48734096,0.34746912,0.48183754,0.34278214,0.48659438,0.34623238,0.47610122,0.34583044,0.47240254,1
0.49700946,0.47791526,0.4882041,0.4840687,0.48949215,0.52685,0.51728934,0.5603526,0.5904575,0.57718104,0.547316,0.55566114,0.599633,0.5769802,0.600428,0.6104241,0.57946664,0.565288,0.579324,0.4898075,0.48221394,0.46583527,0.46993902,0.47573987,1
0.61474633,0.61344784,0.630736,0.59262013,0.643523,0.64682287,0.68245304,0.71251655,0.76560897,0.6990815,0.8595858,0.67197704,0.8558657,0.60734105,0.72244304,0.65724474,0.6746579,0.6493159,0.64027613,0.63004196,0.6022524,0.58157676,0.59437066,0.57780784,1
0.6758546,0.6289505,0.6732078,0.61081463,0.67750144,0.64271367,0.6988909,0.6727137,0.7426703,0.67717934,0.7300476,0.72237307,0.7012865,0.67123824,0.7234056,0.6790411,0.6793588,0.6857613,0.7107867,0.6515333,0.6088353,0.5591262,0.5853911,0.56085485,1
0.32064465,0.36877814,0.32512155,0.3833645,0.33504972,0.45499468,0.34600237,0.5633422,0.36871615,0.5809326,0.50128984,0.5233164,0.37952727,0.53596383,0.38653937,0.66172516,0.9173439,0.5630546,0.42027843,0.46463472,0.2839549,0.3676751,0.29323554,0.36823094,1
0.35782987,0.58210987,0.37526646,0.5101333,0.40050697,0.5478801,0.4003461,0.5323541,0.39145184,0.51762176,0.37734058,0.51570135,0.3258622,0.52525103,0.39185333,0.56235117,0.8914066,0.60074735,0.4124235,0.6887542,0.31364667,0.6655772,0.33044502,0.5979138,1
0.45460892,0.39796352,0.47229216,0.3754565,0.48046932,0.4187912,0.48653525,0.4420531,0.4858516,0.48591834,0.4807897,0.5174401,0.4360979,0.54587084,0.46383905,0.68333316,0.8680163,0.73407704,0.6408542,0.6102428,0.41718367,0.5529363,0.41123578,0.44882965,1
0.4716526,0.5430232,0.49130395,0.5373416,0.46896532,0.5369598,0.46555033,0.5578083,0.49582884,0.53820205,0.47101584,0.48201656,0.4756091,0.47823495,0.6810308,0.56049514,0.8003637,0.737038,0.5436248,0.66655993,0.46362793,0.52764434,0.4483739,0.5255679,1
0.7218294,0.6134818,0.750721,0.60686874,0.7761276,0.62481976,0.8259962,0.6534342,0.78585756,0.6193359,0.74152637,0.6021271,0.67765015,0.5730497,0.64447457,0.62768656,0.62804544,0.69412446,0.6249344,0.6906583,0.61457396,0.65725756,0.6282169,0.64146185,1
0.6775328,0.6151723,0.67602336,0.62086976,0.66579735,0.6231821,0.68363583,0.6925362,0.7344843,0.66728914,0.72460544,0.594019,0.710607,0.5607095,0.76734346,0.53477454,0.6368037,0.59016585,0.6121142,0.56644344,0.6217428,0.5657512,0.63369745,0.6356941,1
0.46850282,0.5073645,0.47555122,0.5152328,0.47469088,0.53085434,0.48052347,0.55228335,0.5119564,0.5508886,0.56013304,0.5868532,0.5364217,0.6131316,0.5477469,0.5149212,0.6746595,0.54540926,0.7792609,0.6326838,0.6276092,0.62222856,0.46151578,0.49817064,1
0.3247767,0.43651775,0.33995172,0.45897532,0.40485775,0.59510595,0.66923195,0.57675576,0.8720165,0.65252995,0.47998056,0.62619615,0.32881257,0.49965432,0.30683777,0.4940355,0.3116767,0.4592373,0.32551625,0.44742063,0.31621224,0.40504435,0.3055812,0.40390638,1
0.23832932,0.5313063,0.23818709,0.5257976,0.2443327,0.51147366,0.31545612,0.525327,0.5985352,0.5790363,0.58309364,0.49774256,0.47461942,0.47977856,0.33529538,0.48302034,0.33024237,0.4935379,0.3570358,0.56530917,0.5017371,0.59045815,0.27557433,0.4933465,1
0.44918105,0.5393631,0.44585177,0.5508056,0.4439747,0.5558336,0.4760492,0.5445447,0.55197114,0.5050426,0.593142,0.5571653,0.5469617,0.5887304,0.5787792,0.49627945,0.6733911,0.49861202,0.5806526,0.676392,0.48617926,0.6229134,0.42719564,0.5362202,1
0.6870582,0.6872028,0.7589231,0.6656375,0.7222414,0.67795354,0.7182112,0.65741104,0.74907607,0.6723296,0.79336095,0.67722064,0.7674385,0.69648826,0.7378574,0.7176563,0.65041846,0.6893577,0.6000221,0.6375523,0.5832882,0.6458778,0.6140953,0.6560723,1
0.41008294,0.5381725,0.39690647,0.5325051,0.39598992,0.55747056,0.42261276,0.55277246,0.44037354,0.548908,0.44916156,0.5335135,0.6326279,0.4826677,0.74451065,0.4607912,0.7337147,0.49375865,0.5589981,0.6665179,0.40850145,0.60197824,0.39387417,0.5145957,1
0.62813914,0.713361,0.644641,0.70323896,0.6520107,0.7238427,0.66711336,0.73155403,0.7103491,0.77700025,0.80653095,0.7410866,0.833719,0.7328024,0.7831024,0.6751824,0.64558077,0.6703487,0.6267777,0.57858396,0.59516263,0.5930908,0.59598494,0.6649437,1
0.6126909,0.63967425,0.63468647,0.6001062,0.6637454,0.61958057,0.67207396,0.6230365,0.71965414,0.6026627,0.73139113,0.58972114,0.67089456,0.48160383,0.6415037,0.45007658,0.5981297,0.47998723,0.57801574,0.5631574,0.5685325,0.5793871,0.5774366,0.59254223,1
0.2473055,0.5564089,0.25876978,0.54167604,0.32210088,0.5271488,0.45338717,0.5863571,0.3819516,0.6824694,0.32542533,0.6660831,0.3887519,0.5340346,0.7196245,0.4609194,0.61247164,0.46122882,0.36187565,0.5004282,0.2705797,0.48778507,0.24288554,0.49669725,1
