harmonic1,percussiv1,harmonic2,percussiv2,harmonic3,percussiv3,harmonic4,percussiv4,harmonic5,percussiv5,harmonic6,percussiv6,harmonic7,percussiv7,harmonic8,percussiv8,harmonic9,percussiv9,harmonic10,percussiv10,harmonic11,percussiv11,harmonic12,percussiv12,class
0.77155596,0.64657193,0.8621004,0.68610364,0.74186724,0.674568,0.7121513,0.65394586,0.7232489,0.62030786,0.70415217,0.6185243,0.62831616,0.55870616,0.6015367,0.5473147,0.6209732,0.62371385,0.64006144,0.5747896,0.65803313,0.5491649,0.6942098,0.58015627,-1
0.5346789,0.6206853,0.48029006,0.6992544,0.44199964,0.67398316,0.43969277,0.63974994,0.43324426,0.6536834,0.4330923,0.66565126,0.4198593,0.6275702,0.46551478,0.5939257,0.51735723,0.58455175,0.5947349,0.6003215,0.5776819,0.5948725,0.5652212,0.5741904,-1
0.5993559,0.5793032,0.55107695,0.6078559,0.52191633,0.70466286,0.54405123,0.68535775,0.57034934,0.6440802,0.5914368,0.57153577,0.55154806,0.5154962,0.5633921,0.5148899,0.610741,0.5318751,0.6305644,0.5278958,0.5572033,0.56295353,0.5476687,0.6155037,-1
0.64897215,0.6400528,0.65504116,0.63779545,0.6012859,0.5738193,0.50020003,0.55600303,0.4532715,0.56904775,0.49563426,0.56237507,0.5395351,0.52905273,0.55968636,0.49787387,0.48863837,0.47355205,0.5328761,0.5042663,0.5524913,0.5396221,0.60015744,0.57736534,-1
0.65136373,0.6573062,0.62349594,0.67523986,0.63441414,0.7414566,0.63646084,0.7150973,0.6805405,0.6937583,0.7086469,0.65107286,0.638236,0.59139925,0.63537025,0.6003793,0.6105295,0.63072187,0.5963215,0.61273474,0.5691328,0.5959979,0.6099429,0.6204704,-1
0.6838941,0.537826,0.68619615,0.54579234,0.71975636,0.624096,0.7516033,0.6579902,0.743668,0.65600944,0.70869595,0.6459204,0.6240346,0.63977265,0.6216578,0.72425675,0.62648666,0.65303266,0.61442983,0.60936666,0.6005481,0.57564896,0.636053,0.5478709,-1
0.53307366,0.5175483,0.48961365,0.5002639,0.48217782,0.5083668,0.47126207,0.54789007,0.41641682,0.6551517,0.4076682,0.7039251,0.39848185,0.7239279,0.45227167,0.6927864,0.5008848,0.67542416,0.5670647,0.565721,0.40825093,0.5413555,0.48017445,0.5278016,-1
0.55974656,0.6696695,0.37728015,0.62542284,0.38833922,0.6174721,0.3961727,0.64541906,0.4404786,0.61147624,0.41973478,0.6012466,0.39452922,0.58678454,0.36486343,0.6302794,0.3439987,0.69090503,0.31938913,0.67352915,0.48800907,0.62900823,0.88772064,0.61191934,-1
0.6633713,0.5885735,0.64358,0.59842914,0.670024,0.66543525,0.7214759,0.6502324,0.64641005,0.6583493,0.598269,0.64348274,0.5386163,0.64562553,0.5114042,0.64256996,0.5155535,0.62684166,0.5758313,0.58834285,0.58131623,0.6048056,0.6398553,0.6182813,-1
0.5956679,0.62883174,0.56970763,0.6537389,0.5743573,0.63955605,0.5948226,0.62407637,0.5968308,0.66354084,0.6060911,0.68607044,0.6268579,0.68232375,0.6679964,0.6327988,0.67241734,0.60195845,0.6926188,0.6095653,0.61334383,0.5533123,0.60180753,0.5744221,-1
0.6362471,0.6248967,0.57435536,0.60229427,0.55703807,0.623438,0.6137938,0.6564329,0.57857895,0.7405031,0.5722571,0.8004894,0.54708064,0.7851789,0.5815131,0.7898882,0.58471245,0.7390327,0.62083364,0.6978042,0.62051976,0.6321054,0.6419233,0.6073441,-1
0.71469766,0.6099345,0.71239984,0.6003502,0.7133453,0.6502605,0.7182971,0.6710933,0.6700661,0.64179015,0.62976086,0.6298692,0.55002433,0.6020914,0.5074521,0.57873434,0.50640506,0.5376222,0.5508802,0.59710604,0.5773349,0.6470589,0.66168016,0.66332924,-1
0.524201,0.58877796,0.5219583,0.52897936,0.53463,0.5206465,0.55355674,0.55402607,0.58413094,0.58082604,0.6774473,0.52286774,0.6236565,0.5191011,0.53961253,0.5154795,0.47385836,0.49970692,0.45953122,0.48186654,0.46056023,0.5264882,0.5120608,0.60418296,-1
0.6891182,0.6036816,0.66329443,0.6189053,0.5854554,0.6528788,0.5930981,0.66312975,0.5775149,0.6706049,0.54015523,0.63310915,0.4846177,0.6465171,0.4750729,0.6988078,0.47614935,0.697379,0.47693798,0.7169385,0.47296515,0.6260089,0.5409774,0.5798566,-1
0.65313935,0.70297,0.5772032,0.64510816,0.60140204,0.658634,0.6281076,0.68369937,0.64758766,0.64101785,0.6578103,0.65951973,0.6331555,0.6367669,0.6397748,0.6435065,0.62513566,0.6375865,0.6232321,0.6734194,0.6336367,0.6536064,0.69828445,0.68870646,-1
0.6731921,0.6457704,0.69897455,0.64709145,0.64892924,0.68923783,0.5048614,0.67310065,0.4680567,0.5809417,0.45691052,0.5521497,0.44348592,0.54161,0.47817022,0.5688668,0.5118006,0.57081217,0.5432911,0.5638021,0.5190284,0.54968953,0.5673053,0.5964402,-1
0.61083704,0.5715635,0.62313056,0.59040534,0.4986688,0.618504,0.4512726,0.6025723,0.5141898,0.6142825,0.5026558,0.64333147,0.38886026,0.66526276,0.32349354,0.68475986,0.34490898,0.64260226,0.39331627,0.58636546,0.5199314,0.5726055,0.4930951,0.57068276,-1
0.70037687,0.62234974,0.52837926,0.58600545,0.5009913,0.6546263,0.46809685,0.8004074,0.47475168,0.7252827,0.49587286,0.5953106,0.4768509,0.5203005,0.48311666,0.52465016,0.4598869,0.52583075,0.4498849,0.57796854,0.46346807,0.59304637,0.7174693,0.64774156,-1
0.72453433,0.6063071,0.6706649,0.68778414,0.6464298,0.72856367,0.59793645,0.69393957,0.6085666,0.67168486,0.6162643,0.6216871,0.60103637,0.56718546,0.6344753,0.50517946,0.6681374,0.48496354,0.7043011,0.51030535,0.6933911,0.5327516,0.7224763,0.55335975,-1
0.57614684,0.6639706,0.5846206,0.63880074,0.57776546,0.6183453,0.6555755,0.6672229,0.651588,0.69954175,0.5759821,0.6975445,0.5457835,0.70795095,0.6045587,0.7110091,0.5716035,0.6855319,0.52011853,0.64559704,0.47178718,0.6075142,0.47980174,0.6118537,-1
0.583211,0.69480425,0.67214346,0.70507723,0.59982365,0.6557045,0.42971933,0.5218914,0.41516396,0.44296834,0.40322655,0.44583875,0.44970313,0.4498245,0.4867841,0.47544393,0.5059784,0.5505299,0.52619624,0.63777155,0.40383404,0.6608378,0.43254775,0.67823076,-1
0.8780231,0.6878927,0.7828179,0.62406164,0.7045278,0.578719,0.64387697,0.5649948,0.5696563,0.5703756,0.52333283,0.61255264,0.47386214,0.63087344,0.50580305,0.690195,0.5840453,0.7283613,0.6594661,0.8052185,0.7423882,0.79957277,0.8433394,0.73961735,-1
0.7326773,0.6253225,0.6679208,0.6453368,0.61105615,0.67081547,0.59704167,0.65866077,0.58032894,0.7117125,0.5808591,0.73782516,0.5847447,0.7461594,0.6685663,0.72228044,0.7695479,0.69761515,0.8498878,0.6376617,0.79106706,0.637202,0.7460833,0.64165634,-1
0.71872634,0.74848247,0.6555631,0.72026944,0.6351644,0.7236554,0.6611068,0.72245246,0.67281646,0.7037336,0.68076473,0.68916607,0.6429705,0.67790675,0.6721487,0.69504875,0.73305357,0.7135937,0.78038865,0.7142338,0.7351341,0.7020321,0.70158,0.7100369,-1
0.78473544,0.71471924,0.7338615,0.68095285,0.74674803,0.6357424,0.77236617,0.59911674,0.7797156,0.5639255,0.7578626,0.6139833,0.69327754,0.6553228,0.67656493,0.72762513,0.67816883,0.7845806,0.69081616,0.83488935,0.70489645,0.7801683,0.75724983,0.7232737,-1
0.7544943,0.68341947,0.65701437,0.6673887,0.49911624,0.6578032,0.442468,0.6224155,0.4033326,0.60666347,0.3924242,0.5978724,0.38480043,0.631846,0.42745915,0.6523508,0.4820088,0.6535396,0.5575872,0.62709576,0.67066437,0.62489754,0.7325335,0.66295105,-1
0.58131605,0.6513393,0.51928735,0.65239865,0.4950206,0.731086,0.51938844,0.60478514,0.6835082,0.5608081,0.47790396,0.5577335,0.3254481,0.53996944,0.33792925,0.5334783,0.37219203,0.48927653,0.38501635,0.5010265,0.4247629,0.52954555,0.53768003,0.6067022,-1
0.6483561,0.50023675,0.641344,0.49912462,0.5355726,0.55189127,0.45940626,0.6169056,0.4560715,0.59825927,0.50323284,0.5605044,0.4972986,0.57730937,0.4975051,0.5736999,0.5655543,0.64486194,0.6995205,0.6811208,0.6334185,0.60770935,0.5887872,0.5157761,-1
0.615679,0.77908933,0.61586326,0.7039051,0.73895705,0.66381454,0.690593,0.61940646,0.62626207,0.59702027,0.6258921,0.62927556,0.58383757,0.63335407,0.5755595,0.6796602,0.63335145,0.6993323,0.69204485,0.75991404,0.6615582,0.74519104,0.6235268,0.79479104,-1
0.5400222,0.5964765,0.40014008,0.57893014,0.3755253,0.5914894,0.3143279,0.4911851,0.23203991,0.5012978,0.25400764,0.5730495,0.3070658,0.5987665,0.4002551,0.54097944,0.55950695,0.53382367,0.6389827,0.53741115,0.6788501,0.47680873,0.6447693,0.5139129,-1
0.2699081,0.69866556,0.5835893,0.586087,0.60664135,0.5380235,0.6742992,0.44094077,0.42514476,0.42731106,0.33939755,0.4650649,0.25338003,0.52475953,0.20167102,0.51774526,0.16734286,0.53111273,0.1908547,0.5781741,0.2622055,0.6556621,0.25887278,0.71309894,-1
0.7357816,0.67080647,0.64185643,0.69226384,0.5441079,0.6615169,0.4289358,0.6111433,0.3701145,0.5893687,0.36869183,0.64047384,0.40470198,0.5743396,0.4983489,0.6107867,0.57283366,0.6332471,0.67012405,0.6354215,0.7053629,0.6567654,0.7514536,0.63004637,-1
0.64127576,0.70347434,0.65457726,0.695596,0.7301844,0.7083774,0.73227155,0.63037324,0.7434858,0.54432493,0.76202893,0.5859986,0.73313177,0.67123765,0.70356816,0.6651748,0.6713747,0.6741016,0.6519857,0.69236064,0.64033234,0.6486242,0.6472228,0.6624835,-1
0.87025684,0.827105,0.82471937,0.80004334,0.7331202,0.75936455,0.669188,0.654614,0.6433379,0.5870573,0.64508635,0.60145956,0.60995615,0.57866013,0.60438067,0.5600364,0.6297507,0.575469,0.6817292,0.61829615,0.7045084,0.64239097,0.76103586,0.7191142,-1
0.8009178,0.58542085,0.54906833,0.59244096,0.4246175,0.61997485,0.44680566,0.63367724,0.41602823,0.6475719,0.39292288,0.6818827,0.39410734,0.65061647,0.43887475,0.6802121,0.5337482,0.6287191,0.6332395,0.60412186,0.64861006,0.5753054,0.7363994,0.5879343,-1
0.7306854,0.7541531,0.65060633,0.722882,0.6341405,0.6309375,0.64759374,0.5757918,0.66595674,0.59317094,0.65280664,0.64166456,0.62266344,0.66410965,0.65414506,0.65495276,0.72530925,0.6418946,0.80836624,0.6553134,0.8420446,0.687866,0.77449775,0.7335993,-1
0.839834,0.70913804,0.79245204,0.680379,0.72695774,0.6531438,0.72103196,0.6563337,0.7348575,0.65733564,0.7080855,0.6678279,0.64292914,0.6529603,0.629852,0.66359127,0.6555629,0.6732166,0.69326836,0.70391697,0.712391,0.7034608,0.76861304,0.6985142,-1
0.5377068,0.621109,0.52695584,0.58788985,0.5878021,0.6273516,0.73153096,0.68176806,0.6761711,0.7129527,0.6217943,0.7817619,0.5667465,0.76693416,0.568588,0.7682874,0.6055344,0.72593117,0.629162,0.7189092,0.5759853,0.6383262,0.5424966,0.6149509,-1
0.76952744,0.7336247,0.7290678,0.7223835,0.7285746,0.72256947,0.77075785,0.7534744,0.7127049,0.68978,0.66644806,0.6477305,0.59234226,0.62144095,0.5596279,0.61604905,0.5981524,0.61580014,0.650234,0.621042,0.67188734,0.6045244,0.712071,0.64977825,-1
0.7651541,0.75766367,0.6728724,0.6936939,0.6143052,0.65200514,0.6143424,0.6429375,0.59417784,0.677085,0.58732724,0.68030596,0.5576479,0.6461452,0.5764525,0.6378432,0.6340577,0.67798513,0.71761405,0.6862498,0.7289372,0.7022762,0.7403023,0.7235603,-1
0.6791775,0.68834895,0.62368244,0.6399487,0.6060795,0.59334445,0.6471533,0.59164256,0.69884497,0.6242268,0.6933372,0.60001206,0.64315057,0.58558774,0.6527752,0.57756424,0.66653806,0.5670163,0.6779299,0.64301807,0.6447014,0.62998325,0.657978,0.6561313,-1
0.7355004,0.7106257,0.60529304,0.61551666,0.5722807,0.59673584,0.5919302,0.61719716,0.62632656,0.65406686,0.63426065,0.6543112,0.62034905,0.61785966,0.6699608,0.61292344,0.74563354,0.63369685,0.76491237,0.6907914,0.7316091,0.6484997,0.7915781,0.66491085,-1
0.8485698,0.6921313,0.7230757,0.67148805,0.6418686,0.69548845,0.5803637,0.6851563,0.53325593,0.6722799,0.4920812,0.70885444,0.48904178,0.696287,0.5366844,0.6871587,0.55653024,0.6306478,0.58502346,0.6474215,0.6607866,0.65735364,0.7782219,0.68269277,-1
0.76004255,0.6734164,0.69415903,0.6793434,0.66968334,0.60296226,0.6546117,0.5646315,0.6366188,0.56470805,0.6431629,0.55033135,0.5904192,0.50927293,0.58123416,0.5305927,0.55722743,0.5715683,0.56681705,0.57552975,0.59584576,0.5481463,0.68587905,0.57659364,-1
0.5843663,0.69145787,0.47074586,0.5587221,0.4265575,0.50060606,0.42055714,0.52613723,0.43232572,0.57458407,0.49384168,0.589839,0.53168386,0.5657939,0.5861086,0.55068755,0.6488925,0.5479979,0.72091293,0.5949091,0.7059377,0.63069606,0.66221225,0.71614754,-1
0.5254236,0.6214132,0.4905194,0.64490473,0.57651126,0.58559585,0.6383882,0.52828425,0.69255173,0.5742646,0.6763148,0.582983,0.5741486,0.57342654,0.5551304,0.60341686,0.51381195,0.6183318,0.46929362,0.60094005,0.51980555,0.6548654,0.55404043,0.640877,-1
0.47983897,0.5653875,0.49159953,0.5923298,0.5928678,0.6664018,0.4910611,0.61636543,0.3291623,0.50383437,0.3561068,0.50430626,0.39408568,0.5012548,0.5084708,0.51806873,0.48627803,0.52078086,0.4558748,0.551264,0.4052986,0.58777434,0.38938186,0.5593536,-1
0.8422859,0.73164064,0.7817234,0.68692595,0.7132334,0.6738089,0.6978049,0.717093,0.6755472,0.64880186,0.6474833,0.6379769,0.56863374,0.6223061,0.548507,0.62738013,0.58692604,0.64128554,0.63343835,0.6545933,0.6719551,0.61845756,0.7772655,0.6572549,-1
0.7375414,0.73849046,0.6452024,0.68762535,0.62397844,0.67774,0.63908726,0.69482726,0.66550905,0.6599116,0.6690179,0.6814427,0.63164693,0.6483523,0.664657,0.62149215,0.7306442,0.61874646,0.75784165,0.6651586,0.7489709,0.68504584,0.7564382,0.7196668,-1
0.032571696,0.29148766,0.04825835,0.41113356,0.025889063,0.4655639,0.06735176,0.57385635,0.34471783,0.80290705,0.56819576,0.78322846,0.65750355,0.59326833,0.33612683,0.49143,0.0567665,0.37204048,0.08701843,0.3445282,0.08522141,0.33713043,0.019144077,0.2941872,1
0.4409376,0.5087323,0.44375455,0.53537124,0.3828537,0.52371114,0.37273645,0.52133787,0.46736392,0.53531337,0.61013263,0.5954052,0.7450656,0.59609544,0.6437824,0.6257618,0.45088118,0.6324364,0.42045724,0.55854726,0.33154497,0.5537534,0.35510817,0.5372182,1
0.31411627,0.49609587,0.32233357,0.5860514,0.30923375,0.60234463,0.28328928,0.5526469,0.27272788,0.5772089,0.39219368,0.5671183,0.7854853,0.58973974,0.8278522,0.5352126,0.46792233,0.46050417,0.413044,0.46263656,0.33507335,0.51062155,0.29979932,0.51297283,1
0.5859934,0.63828033,0.49409342,0.6534314,0.46051332,0.6189975,0.5279834,0.61532706,0.57522464,0.6650652,0.45347357,0.65038145,0.27635232,0.6205228,0.21378821,0.6393163,0.2376952,0.6469343,0.33572158,0.5518895,0.4462403,0.51574624,0.53645205,0.5625624,1
0.40942857,0.46694833,0.47091046,0.45305043,0.48756647,0.48366153,0.56311303,0.48756438,0.6817681,0.56796116,0.5385055,0.6348048,0.3327205,0.7049183,0.26295593,0.7103372,0.27282932,0.58673894,0.34551027,0.5138557,0.32955983,0.4999033,0.3367152,0.5291348,1
0.5227007,0.5943563,0.5012776,0.6292721,0.47523138,0.6003305,0.45967385,0.60580766,0.43688354,0.6291446,0.44397992,0.59928316,0.4330899,0.5842836,0.46086672,0.6009651,0.5756525,0.57872653,0.6014607,0.6316559,0.50601226,0.5699228,0.50003636,0.5326182,1
0.5565762,0.54274094,0.5065634,0.58827263,0.51225203,0.64305395,0.45047614,0.5961203,0.422429,0.5690987,0.45604086,0.6103461,0.40427035,0.57903355,0.47341555,0.4961199,0.599324,0.52383226,0.5634072,0.58572155,0.42918596,0.52370197,0.4847002,0.5397526,1
0.6026366,0.531883,0.640394,0.5510618,0.70035315,0.5766949,0.6398299,0.6029198,0.5850691,0.612521,0.53872687,0.6840092,0.5183885,0.6762686,0.53701526,0.6563075,0.56063443,0.57962936,0.5730876,0.59901935,0.60330105,0.6000491,0.5975983,0.5697052,1
0.45580542,0.7118369,0.52919126,0.65785384,0.66617835,0.62369263,0.7415987,0.67159,0.725469,0.635187,0.6246776,0.6174817,0.51276183,0.66722494,0.52227074,0.66402215,0.528476,0.5827585,0.53799266,0.61409116,0.485507,0.6216649,0.4434449,0.67220664,1
0.56054443,0.5775215,0.485019,0.5393088,0.45781535,0.51705486,0.43532524,0.59655374,0.49119365,0.6348891,0.5837198,0.60295546,0.5632848,0.5489619,0.6141152,0.52799296,0.5534308,0.5597698,0.5655148,0.5212701,0.5611587,0.4622779,0.59742105,0.483447,1
0.2009592,0.34580973,0.27067834,0.32406944,0.4128711,0.4028529,0.54445726,0.40689242,0.7956436,0.36560583,0.6777707,0.47262165,0.2497304,0.5942679,0.23247294,0.5695166,0.3182547,0.5768532,0.23324691,0.5445437,0.1912825,0.42636025,0.1894527,0.38253146,1
0.28410032,0.46641776,0.36236382,0.46008947,0.41563606,0.48646805,0.4155494,0.5245747,0.37349537,0.59417415,0.3436669,0.5779049,0.2892657,0.6028542,0.3228137,0.5836979,0.45853853,0.64582926,0.6078006,0.71024215,0.28454506,0.58573747,0.24030823,0.49440816,1
0.28508773,0.4719915,0.33371955,0.4935774,0.45452097,0.55658317,0.6371677,0.6156474,0.67935705,0.6371712,0.56811565,0.63959616,0.5183353,0.5489345,0.49129257,0.5021574,0.37576237,0.54415315,0.31804934,0.56804425,0.2715914,0.51100355,0.24106489,0.49651864,1
0.3260734,0.57354826,0.38793686,0.6157717,0.62024575,0.69835,0.7734924,0.64989895,0.7411579,0.5650923,0.48180342,0.57195836,0.28407627,0.5711963,0.20014562,0.59265304,0.20181108,0.6109304,0.21710287,0.62316805,0.274701,0.6713397,0.30380785,0.6104831,1
0.37253132,0.50769424,0.36356056,0.5280235,0.41142493,0.54234326,0.57060045,0.5721855,0.65364,0.62229365,0.62566924,0.6302586,0.42661792,0.5916124,0.38613042,0.58876926,0.35728857,0.6331211,0.31569183,0.60620075,0.29977307,0.5532347,0.32910168,0.53617597,1
0.5140503,0.5428712,0.42960185,0.56186825,0.3740836,0.6059223,0.4451109,0.6132821,0.5275453,0.64166486,0.45243645,0.65284514,0.3454752,0.62031025,0.3328753,0.6424723,0.41877812,0.6105497,0.55402446,0.63309425,0.5501724,0.6754219,0.5194468,0.6124662,1
0.47484958,0.54414374,0.46385556,0.49337295,0.57301927,0.5790024,0.8244024,0.67845124,0.6583701,0.73481804,0.45157054,0.6818507,0.37391368,0.5232603,0.36732653,0.47315282,0.36555478,0.5156668,0.40844974,0.54926974,0.3977486,0.5871965,0.4430846,0.58527875,1
0.6225641,0.57431203,0.6277999,0.5518177,0.6267334,0.5907393,0.6355165,0.6293833,0.73657364,0.694826,0.6677034,0.6864283,0.47798708,0.64799744,0.40105838,0.61833894,0.4304199,0.5585861,0.46638396,0.5338025,0.45402947,0.5715825,0.5176494,0.6167688,1
0.2405536,0.4393916,0.27912298,0.39761975,0.44937888,0.41983357,0.69758207,0.46545184,0.5528743,0.52721256,0.42307502,0.48160145,0.34379852,0.5543787,0.35123557,0.47779188,0.29276326,0.46092975,0.25618756,0.4168204,0.1885386,0.40918025,0.1694616,0.45586732,1
0.4259257,0.5120362,0.4096444,0.4849466,0.48904732,0.47988185,0.7144544,0.547286,0.77331537,0.6114986,0.62208736,0.6228432,0.5508581,0.69330496,0.48237088,0.6490814,0.4234723,0.58784455,0.42873573,0.6339279,0.45709574,0.5761821,0.46074972,0.5157001,1
0.60080284,0.5572194,0.56776375,0.5855252,0.5504779,0.5696328,0.49918032,0.5656116,0.51295,0.7431058,0.4303423,0.77937466,0.36178592,0.590386,0.38142377,0.5714383,0.49801674,0.5954436,0.60819554,0.5789932,0.66121715,0.52262753,0.6506594,0.5313312,1
0.6343136,0.6786776,0.57801294,0.6481114,0.5348093,0.6264529,0.5565971,0.5988438,0.6592099,0.60448813,0.6145037,0.679173,0.47754833,0.6702225,0.48065603,0.60692954,0.5291584,0.5356573,0.56097645,0.4934865,0.5574906,0.47906217,0.5998948,0.55524665,1
0.45688108,0.5000671,0.44392034,0.48367167,0.36611935,0.5052284,0.45661128,0.56980807,0.49258545,0.698676,0.5482214,0.670458,0.50617516,0.5677543,0.4082007,0.5388081,0.36616403,0.5737935,0.3531253,0.5884356,0.34418845,0.622933,0.36366585,0.5454783,1
0.6447891,0.55493563,0.64356446,0.5556251,0.5819128,0.561901,0.5909123,0.5722306,0.6371248,0.65314806,0.5991369,0.7150336,0.42178157,0.6058426,0.3969653,0.5575288,0.484,0.61410755,0.5662866,0.6449758,0.5351491,0.6255264,0.561228,0.56384856,1
0.5722237,0.65280753,0.60349774,0.6116699,0.68714637,0.614475,0.7594979,0.6393208,0.74908733,0.5615497,0.6564759,0.57319206,0.53170246,0.6451523,0.52010065,0.68944323,0.4967807,0.6501919,0.47914588,0.5983012,0.51192117,0.5820148,0.5451239,0.61453325,1
0.35010287,0.5079261,0.4037987,0.53074765,0.45506242,0.53441614,0.4616516,0.56957555,0.5407676,0.6037276,0.54224634,0.6345552,0.30065247,0.6475529,0.12613815,0.62259287,0.14030026,0.5570906,0.20825663,0.5270511,0.2577268,0.52655524,0.30261728,0.49316585,1
0.6689889,0.58375514,0.6915419,0.6096601,0.72800547,0.66968733,0.63503134,0.63615775,0.5463189,0.6249222,0.586561,0.58431935,0.55996966,0.52944624,0.523778,0.5344157,0.4596047,0.5700607,0.45662582,0.56476283,0.5088392,0.5670342,0.6136197,0.6053228,1
0.46949732,0.6091576,0.39320937,0.6154515,0.47307605,0.6464542,0.5268569,0.5818746,0.4711563,0.5576176,0.49714515,0.5924688,0.5030749,0.62004226,0.6474899,0.58258003,0.64499766,0.5215174,0.57309544,0.5036579,0.52242255,0.5386602,0.5237758,0.59070724,1
0.57801926,0.5469326,0.64259857,0.5030639,0.52584356,0.49946138,0.4638831,0.5285562,0.5330365,0.47778967,0.5028258,0.44214514,0.51283133,0.44799554,0.49259937,0.46853057,0.4614742,0.54799056,0.4244624,0.63534874,0.4574617,0.664465,0.51751447,0.5994143,1
0.44469893,0.5045419,0.4804345,0.45461634,0.7000128,0.45615807,0.5908376,0.5183598,0.36959645,0.51364166,0.23893982,0.5117433,0.22076277,0.55861306,0.2544274,0.5231877,0.32484633,0.52795064,0.3460112,0.63926846,0.3410665,0.625006,0.392747,0.5871219,1
0.4756651,0.57194173,0.49525526,0.560923,0.5093637,0.54623616,0.5026246,0.48713225,0.5712792,0.47404557,0.56258035,0.4482937,0.517573,0.43057173,0.48753068,0.47778156,0.4497569,0.57944685,0.47497475,0.5964159,0.6183303,0.6364122,0.54152685,0.60672253,-1
0.5508138,0.68670875,0.6590553,0.65572286,0.720762,0.5950144,0.65879333,0.55112165,0.6323702,0.5723129,0.6186848,0.5439889,0.529519,0.59029806,0.49392205,0.6164006,0.47672522,0.6598017,0.47048742,0.70239466,0.44859886,0.7344713,0.4822229,0.7010308,-1
0.56789726,0.60739833,0.46221492,0.63405776,0.43058795,0.62639374,0.40640438,0.61085993,0.4030509,0.5685573,0.38901109,0.59076023,0.3971027,0.590041,0.45924428,0.634639,0.5939409,0.61341155,0.72559375,0.5698846,0.8170254,0.5533998,0.6928471,0.57078844,-1
0.60527545,0.52846104,0.657046,0.5718318,0.6304492,0.5819821,0.56956637,0.5392319,0.53670937,0.5202534,0.52578515,0.507739,0.49421185,0.49975833,0.50993544,0.5300337,0.5166366,0.5714061,0.5465141,0.5969825,0.5327469,0.59929156,0.5749934,0.5548886,-1
0.32228807,0.5937175,0.19286418,0.6764048,0.16294394,0.60034156,0.17676614,0.51087415,0.24904253,0.46856767,0.24879447,0.4629556,0.25535163,0.5037875,0.30265683,0.5385596,0.25430855,0.54849666,0.2689166,0.526304,0.29240805,0.5325424,0.51658577,0.5353667,-1
