harmonic1,percussiv1,harmonic2,percussiv2,harmonic3,percussiv3,harmonic4,percussiv4,harmonic5,percussiv5,harmonic6,percussiv6,harmonic7,percussiv7,harmonic8,percussiv8,harmonic9,percussiv9,harmonic10,percussiv10,harmonic11,percussiv11,harmonic12,percussiv12,class
0.7267981,0.781316,0.7726812,0.6757778,0.8098201,0.6406222,0.8570864,0.6361353,0.9018702,0.64013916,0.9205415,0.6685511,0.82890606,0.6014867,0.7482062,0.5568125,0.69278216,0.60125566,0.65942556,0.62601906,0.64313066,0.69581026,0.6426156,0.79059035,1
0.8016064,0.6716263,0.81173384,0.69335914,0.81493247,0.7463217,0.8490904,0.7430578,0.885993,0.7313418,0.8653377,0.7570465,0.7828656,0.70342577,0.73442405,0.64568394,0.7266523,0.67629266,0.72933996,0.70728874,0.72686505,0.7040036,0.7405909,0.6774421,1
0.7984747,0.73438185,0.81645733,0.6937314,0.8305984,0.6830666,0.86922437,0.6758058,0.8640915,0.63036865,0.8387384,0.62618273,0.7713158,0.611734,0.7199283,0.64696413,0.69926554,0.7136872,0.6994757,0.7424724,0.69912237,0.72264534,0.71565676,0.7185972,1
0.86609846,0.7292093,0.8887834,0.6778803,0.89347684,0.6961039,0.9045012,0.73596215,0.90991896,0.7572334,0.87281984,0.7059126,0.78556323,0.6235826,0.7316866,0.6413438,0.7102943,0.6778664,0.7192021,0.69612384,0.7411615,0.7208355,0.78488845,0.7411669,1
0.75944304,0.54570824,0.7769231,0.5636348,0.78439885,0.61517847,0.82059,0.60974836,0.87156767,0.6070897,0.8921202,0.65327567,0.84479815,0.6917517,0.7825699,0.73125386,0.7553372,0.73121876,0.739108,0.6578963,0.7317829,0.5719685,0.70758873,0.54601246,1
0.84473133,0.7351682,0.87707704,0.7194877,0.89241195,0.7237441,0.90867907,0.7147804,0.9221916,0.7391409,0.8907473,0.7473516,0.7920436,0.75493586,0.7275791,0.75909615,0.6912047,0.6826151,0.6885059,0.6603283,0.7144241,0.6400126,0.7644395,0.6890174,1
0.727103,0.64763796,0.749983,0.68661386,0.7674881,0.7092127,0.79150146,0.7095118,0.8113068,0.7145713,0.7984733,0.69274575,0.7274672,0.6483931,0.6805416,0.6424687,0.64687073,0.673763,0.6282794,0.68295133,0.6238044,0.6431153,0.65534985,0.6136963,-1
0.6658633,0.72374386,0.7448069,0.70905787,0.84735125,0.74298406,0.89107347,0.80092627,0.76173806,0.76561904,0.74659437,0.7879595,0.6880495,0.74051034,0.6314072,0.7018311,0.59142077,0.7188985,0.59106284,0.76136726,0.6093368,0.7453918,0.62680876,0.7245013,-1
0.7988991,0.7078521,0.8034179,0.7018739,0.8246432,0.76627827,0.8457144,0.7535009,0.86837065,0.7471969,0.88195455,0.73626226,0.8314383,0.68138576,0.79103035,0.6597979,0.779893,0.66472137,0.7743342,0.68040377,0.7471121,0.68511623,0.74690574,0.7011923,-1
0.732902,0.7429481,0.7593863,0.68543786,0.77422124,0.6816441,0.79546255,0.67523986,0.8250614,0.66772336,0.8530772,0.6800031,0.81892794,0.6578076,0.778787,0.68547636,0.71065325,0.68476963,0.69479173,0.72908455,0.6731257,0.7287062,0.65702,0.72918105,-1
0.7424208,0.71505183,0.8254432,0.7050936,0.84993744,0.7153806,0.83134675,0.7108039,0.84524465,0.7316759,0.83049864,0.7460676,0.7633639,0.68036574,0.6959577,0.6356854,0.67432344,0.7030392,0.67005306,0.7766768,0.6468877,0.763879,0.64215887,0.7296427,-1
0.7294466,0.7582853,0.7587511,0.7453498,0.7849769,0.74534154,0.83743054,0.7477112,0.87385064,0.78976446,0.8586315,0.7375361,0.81617504,0.6888777,0.7631588,0.65028566,0.73042715,0.64147,0.70293045,0.6778653,0.67770964,0.68161476,0.6675297,0.7179528,-1
0.7617565,0.6907869,0.81786025,0.6826562,0.8400272,0.69772714,0.8491171,0.7052097,0.87531817,0.8148918,0.877517,0.7906762,0.8002497,0.7032663,0.748873,0.7246425,0.7131507,0.7525688,0.73472345,0.75181806,0.7242243,0.69865584,0.720577,0.69250214,-1
0.7359876,0.7037587,0.77196294,0.6845906,0.7923826,0.6964764,0.8187344,0.70934165,0.8529155,0.68639255,0.8523146,0.6720846,0.7865768,0.64863557,0.7362473,0.6191965,0.7522387,0.5834742,0.74291074,0.6260692,0.72367036,0.65456694,0.6873696,0.66701245,-1
0.5951738,0.684777,0.6285663,0.70555776,0.65890974,0.71769565,0.8031914,0.6940798,0.77929175,0.7189055,0.70930946,0.6947475,0.6342625,0.7172702,0.60572916,0.76357096,0.653573,0.6999048,0.58530235,0.59171575,0.52444226,0.58379596,0.5342749,0.64979035,-1
0.66709226,0.6365333,0.65416735,0.6201373,0.64165384,0.65295833,0.64220214,0.69503546,0.6589477,0.7443518,0.6822301,0.6980262,0.6525908,0.5974653,0.62973946,0.56017244,0.64306813,0.55668634,0.66936564,0.5765247,0.68679357,0.6075615,0.65138614,0.6156245,-1
0.7129472,0.7634618,0.7665649,0.75794697,0.810698,0.782189,0.7974564,0.7481897,0.8134741,0.7722803,0.7679692,0.7545721,0.710387,0.6968555,0.682001,0.6483459,0.67609006,0.61698925,0.6961178,0.6458701,0.6420859,0.69546896,0.6665474,0.7395546,-1
0.640765,0.7390276,0.67363024,0.7425673,0.6865365,0.74478036,0.69527704,0.7159329,0.7139394,0.71217436,0.72235245,0.73745656,0.6926585,0.72835356,0.68563324,0.717955,0.6498774,0.7058187,0.65542215,0.6895206,0.7350098,0.690181,0.6645527,0.75415134,-1
0.61379033,0.5491632,0.6416058,0.5503388,0.661797,0.54608923,0.6982432,0.57853484,0.7303609,0.6222086,0.73706156,0.6086323,0.67835706,0.62633604,0.62006474,0.5963803,0.56442577,0.53722566,0.5388703,0.54517597,0.52235734,0.5126272,0.535687,0.51342183,-1
0.6540309,0.66687167,0.6891618,0.66104513,0.7145022,0.6998818,0.7485479,0.7244219,0.79536957,0.7795488,0.79180205,0.7834789,0.73229104,0.7515726,0.6836549,0.7410511,0.6413143,0.7267843,0.68375605,0.7181483,0.66675234,0.7162418,0.6100158,0.68606097,-1
0.3195224,0.6016492,0.51917416,0.58646035,0.7340035,0.5763905,0.5570152,0.59861684,0.37052804,0.56964225,0.25079462,0.6530519,0.21784987,0.6667961,0.22143574,0.59595895,0.23517221,0.6123159,0.23315558,0.65416455,0.22987957,0.60431397,0.24077979,0.58438784,-1
0.77363086,0.76364464,0.8160977,0.7379733,0.8712454,0.7474529,0.9095417,0.781251,0.9004357,0.7619055,0.8890474,0.69725126,0.8246069,0.61052173,0.76510525,0.60612553,0.72272676,0.62427783,0.7119484,0.65620655,0.7003586,0.6628034,0.6979891,0.7156463,-1
0.7247328,0.7482487,0.79107,0.7377039,0.8325959,0.76435584,0.86798453,0.7773257,0.9142853,0.73327124,0.916343,0.736572,0.83398587,0.6629934,0.7659441,0.6160929,0.70042384,0.61421466,0.6588447,0.64342934,0.64080197,0.65144193,0.64386433,0.71052366,-1
0.7623737,0.72836363,0.82866496,0.7881264,0.8749832,0.7953467,0.85285074,0.75281316,0.84067994,0.74950236,0.8181644,0.7341955,0.7830069,0.7155861,0.73456514,0.64883715,0.6889524,0.63138,0.6813349,0.62803316,0.68587357,0.62900376,0.68286616,0.6713636,-1
0.74250567,0.7659684,0.7334207,0.6921467,0.73650986,0.6603499,0.7701685,0.66167814,0.850192,0.67816556,0.8963514,0.71024954,0.8423351,0.70887995,0.8038933,0.7541531,0.76449054,0.7776312,0.74016327,0.7920326,0.6976541,0.757374,0.69354576,0.7620515,-1
0.78996205,0.7649779,0.8415569,0.7351563,0.8761484,0.7265108,0.9081781,0.7340465,0.928684,0.77075124,0.92274976,0.7724743,0.8771005,0.70345926,0.81524634,0.6823822,0.76867104,0.69595534,0.75549203,0.7290512,0.73622626,0.717592,0.72826314,0.7576649,-1
0.592102,0.59268975,0.69042754,0.6087156,0.75735736,0.68600124,0.8576979,0.7265575,0.81421244,0.7335472,0.76796454,0.78342724,0.70366055,0.69921565,0.67566323,0.6272999,0.7037513,0.62456334,0.6320709,0.62098753,0.55804294,0.5987428,0.5268579,0.6054576,-1
0.5520996,0.56580395,0.57553047,0.5642714,0.6166868,0.6076537,0.69102347,0.60229117,0.6563709,0.63421243,0.7026089,0.63284135,0.84699273,0.65566295,0.6818793,0.62513036,0.52090424,0.6597742,0.5481093,0.59388244,0.47130707,0.5561507,0.46453425,0.5687029,-1
0.71502966,0.8049921,0.7733826,0.81175226,0.8105284,0.7416844,0.8789938,0.71318585,0.8794319,0.66952914,0.8815736,0.6478069,0.8331827,0.70715183,0.7932834,0.7068687,0.8121311,0.71699786,0.75226766,0.7322483,0.7135211,0.7152946,0.6885133,0.72357076,-1
0.6075484,0.63756806,0.6513857,0.5720578,0.68947893,0.5235552,0.740719,0.5557214,0.7958316,0.6778919,0.8944013,0.66349655,0.8541206,0.4971609,0.6903835,0.51851386,0.6341238,0.552342,0.662757,0.5366985,0.5862953,0.53764296,0.5533977,0.59830815,-1
0.725219,0.73713624,0.74955887,0.6346207,0.7527502,0.60068566,0.7656348,0.6085193,0.7794775,0.64374816,0.76895374,0.64552724,0.73730105,0.6130234,0.720429,0.6584701,0.7178735,0.6752162,0.74835545,0.71743894,0.7150936,0.7449946,0.6780728,0.7469301,-1
0.65307194,0.7103918,0.68669736,0.7223519,0.7783403,0.69661814,0.8215826,0.694953,0.7866751,0.71138746,0.72140527,0.79468656,0.7208717,0.7482182,0.6871751,0.7084735,0.62694883,0.6978338,0.551858,0.70531076,0.5309216,0.7059214,0.5755198,0.69522065,-1
0.78819203,0.8010052,0.82710665,0.7795986,0.84924483,0.7361107,0.8887956,0.71996886,0.91011924,0.728804,0.9136284,0.76972926,0.8475942,0.7310505,0.77489114,0.7160997,0.7330917,0.73678327,0.7179819,0.769926,0.7024163,0.75688004,0.71573025,0.76447874,-1
0.65192366,0.7087622,0.7012818,0.7093658,0.76961064,0.749114,0.8252811,0.7385778,0.85473675,0.7175408,0.8501165,0.73501873,0.7586593,0.66306263,0.66458696,0.6802854,0.6092438,0.697865,0.6054236,0.709393,0.62822044,0.7163214,0.6217484,0.69203043,-1
0.78287166,0.76254445,0.8293112,0.77458835,0.86062694,0.7892353,0.88536763,0.77656865,0.91008663,0.79713076,0.89442915,0.8292374,0.83267653,0.755872,0.77954966,0.7206398,0.73711777,0.7057491,0.714913,0.7336958,0.6970493,0.73192334,0.7010759,0.73858494,-1
0.807992,0.79331297,0.86625427,0.8069639,0.8920116,0.833791,0.90361005,0.8595424,0.89867824,0.8034233,0.8883171,0.78888184,0.78935486,0.70502764,0.74136484,0.64805526,0.69499475,0.6394793,0.6923973,0.7118256,0.690706,0.7232118,0.7097609,0.722052,-1
0.78855395,0.6664283,0.8282769,0.6619364,0.859177,0.65205663,0.88304347,0.6497584,0.9106737,0.66687274,0.8911396,0.6827313,0.8414736,0.64768374,0.81838435,0.6415394,0.7515879,0.6926277,0.73386663,0.7640183,0.72382724,0.78351027,0.7262243,0.6990352,-1
0.7475668,0.75533813,0.8104029,0.7621736,0.86395717,0.7668772,0.9140071,0.72081596,0.9477409,0.69473815,0.9343721,0.69781494,0.8693227,0.67526627,0.81318134,0.6666626,0.76166636,0.65095854,0.71902555,0.6853945,0.6744438,0.6774616,0.6627596,0.69915086,1
0.8524389,0.77798754,0.8749536,0.76477426,0.87804705,0.7103525,0.89203924,0.6913177,0.90656304,0.71160376,0.8887114,0.7238403,0.8284717,0.7036673,0.7791223,0.74281305,0.7444233,0.8241734,0.7366781,0.8375709,0.735745,0.8206866,0.77016157,0.8040031,1
0.8708239,0.73559606,0.9086166,0.67015374,0.91153395,0.67859864,0.9201481,0.7174931,0.9212872,0.7210159,0.87794787,0.6770719,0.8019645,0.63438135,0.7529649,0.6639411,0.7221603,0.7261148,0.71911055,0.77031726,0.735878,0.7463337,0.77436197,0.7356159,1
0.82200724,0.63902116,0.8703573,0.62741536,0.90138316,0.667314,0.926926,0.663422,0.93665445,0.6792154,0.9079498,0.68356633,0.8385799,0.7249097,0.78744566,0.77658635,0.7496815,0.7671476,0.7251473,0.7405254,0.7081309,0.7062759,0.7250181,0.67319274,1
0.8433605,0.7594177,0.86317563,0.7526951,0.86646485,0.79853016,0.860915,0.8273579,0.85253453,0.7878832,0.81488776,0.7257172,0.7379741,0.64124775,0.7020688,0.6151982,0.67927843,0.6467338,0.7025011,0.67833817,0.7465641,0.6886504,0.78289586,0.72132295,1
0.8127663,0.70997226,0.8634053,0.6547744,0.8991953,0.65103716,0.9334516,0.70351994,0.95221573,0.7498944,0.92098695,0.7576948,0.83990496,0.70753676,0.78087884,0.7192053,0.7490454,0.7889089,0.7310413,0.8163397,0.7087355,0.7632366,0.72316575,0.72740245,1
0.86212504,0.7276631,0.8952011,0.75345176,0.9040783,0.7745512,0.91320056,0.7913183,0.909305,0.8043684,0.86983085,0.76362175,0.8025455,0.7122964,0.7529426,0.6974972,0.7190659,0.69927925,0.71549743,0.70547205,0.73299783,0.63499326,0.7736731,0.6570155,1
0.7726208,0.6854917,0.8388115,0.6626292,0.8703196,0.71645635,0.8844206,0.72789806,0.8860535,0.6978215,0.87623864,0.7269919,0.8027906,0.7169914,0.7509523,0.72986895,0.7119329,0.75543684,0.7099917,0.7064911,0.68893355,0.65050226,0.69157034,0.6907916,1
0.8050678,0.6919789,0.87513596,0.74363595,0.91012377,0.7519991,0.92713237,0.7461138,0.91412985,0.71975166,0.8751911,0.7320341,0.79960614,0.6931505,0.7438415,0.6869713,0.7005813,0.7110663,0.6939967,0.72962266,0.69991356,0.68903685,0.7016558,0.6809409,1
0.80499667,0.7862299,0.8371818,0.7627437,0.8523108,0.7675388,0.8840437,0.7935016,0.9243273,0.8128357,0.91155106,0.80197465,0.84918314,0.79031014,0.8103428,0.7943416,0.7717689,0.81908035,0.7454977,0.7990387,0.7131557,0.76767886,0.7236285,0.77260584,1
0.73040086,0.6857067,0.7976725,0.67421937,0.850963,0.6650723,0.8825394,0.7204852,0.90044534,0.76758856,0.91825986,0.8059208,0.85723203,0.7602959,0.7815084,0.7394938,0.7355553,0.7234023,0.7142491,0.73405457,0.6833495,0.66504616,0.66048676,0.6563072,1
0.81000847,0.7059675,0.88100886,0.6397372,0.9225651,0.6340647,0.8837127,0.6796436,0.8388384,0.70283914,0.8084697,0.7328589,0.74468535,0.7074657,0.68840575,0.6856865,0.6544667,0.6548408,0.6751093,0.61878735,0.71490324,0.5927783,0.7360865,0.66076076,1
0.7981581,0.7408495,0.86613065,0.72935224,0.9091967,0.69921446,0.9322168,0.70641714,0.9297455,0.7092915,0.8907124,0.7155111,0.81837076,0.6873556,0.7579754,0.71634835,0.7068289,0.7244592,0.6747728,0.72218585,0.6613338,0.69318026,0.6874772,0.70197606,1
0.8372585,0.6356422,0.8680096,0.63424736,0.88632697,0.6900666,0.91679627,0.73002523,0.93985635,0.7389317,0.9088569,0.7318693,0.8201044,0.6641575,0.7515829,0.6741446,0.7134539,0.7000497,0.71310425,0.6728876,0.72762436,0.61996216,0.7597217,0.62530935,1
0.85001504,0.7714083,0.86394286,0.7510332,0.89923763,0.76871455,0.8881283,0.79129905,0.882329,0.82670516,0.87015855,0.8510939,0.7826448,0.7739621,0.7476725,0.7598261,0.73925245,0.7695877,0.74187964,0.77865523,0.74667317,0.7312094,0.7652325,0.75782645,1
0.8517099,0.64232475,0.89845675,0.6280919,0.91787606,0.64778465,0.9305303,0.67361903,0.9326975,0.681385,0.8939522,0.70152086,0.82089144,0.7018292,0.77403605,0.7140578,0.74661446,0.70866275,0.7467765,0.6472067,0.7449224,0.60251284,0.7667469,0.62790185,1
0.8106813,0.6993191,0.848131,0.68350196,0.87074715,0.6954866,0.8836603,0.67668504,0.89319223,0.6612626,0.87372875,0.65718156,0.8163078,0.649386,0.79073673,0.68712574,0.7734735,0.63260084,0.7522119,0.67228806,0.7197968,0.6847225,0.72010434,0.679375,1
0.81315845,0.7577158,0.85517955,0.7749281,0.8776627,0.75632495,0.89817137,0.7517012,0.91752714,0.68888104,0.8927869,0.65082675,0.8205404,0.64080244,0.76917225,0.6594527,0.7202887,0.6799562,0.6978266,0.71354955,0.6943072,0.6788114,0.7195038,0.7003569,1
0.75748163,0.7689457,0.82146543,0.7447464,0.88145834,0.774647,0.8925169,0.80554384,0.9148533,0.7960789,0.94321865,0.72314954,0.87497115,0.6933293,0.8029447,0.7033689,0.7569784,0.70592207,0.7005607,0.7379173,0.66873556,0.77320135,0.6603167,0.7590677,1
0.8655657,0.7442308,0.8828502,0.76782,0.8724852,0.7753395,0.8771723,0.77175295,0.87963176,0.76743656,0.83379614,0.76032186,0.7612589,0.7131302,0.7168344,0.67987883,0.7097076,0.682347,0.71854347,0.69206536,0.7229337,0.68080306,0.7831131,0.700214,1
0.80908126,0.77936155,0.83286,0.78253645,0.8228153,0.79792804,0.8271428,0.76344544,0.85615927,0.6748539,0.87185955,0.6358364,0.80311394,0.6048664,0.71551454,0.60495,0.671221,0.6022821,0.68860596,0.63068146,0.72451204,0.6518629,0.7476396,0.6892064,1
0.82047915,0.7292282,0.856467,0.6919848,0.8695637,0.71096975,0.8886337,0.7314015,0.90193933,0.717485,0.8969392,0.7171121,0.8353268,0.6684277,0.7743305,0.6847956,0.7474295,0.70228374,0.76165605,0.7139237,0.77216357,0.73792225,0.7643795,0.7526545,1
0.8019143,0.6728648,0.84548944,0.6571575,0.8618284,0.6465934,0.8779699,0.65840966,0.89629275,0.667586,0.8814758,0.65457743,0.82057565,0.6700698,0.77349967,0.6955955,0.73584116,0.70248103,0.71499246,0.63446236,0.7114785,0.6128539,0.7143844,0.66178435,1
0.82588315,0.6740852,0.86389756,0.6594882,0.8951357,0.65843403,0.922756,0.69026977,0.9379566,0.7233066,0.90483224,0.7784272,0.8301855,0.7253963,0.7710812,0.7058868,0.730689,0.68397754,0.7199258,0.6674044,0.71791625,0.6514178,0.7386131,0.65559745,1
0.75156075,0.78485125,0.7980406,0.7626016,0.8423836,0.7813526,0.88908964,0.76477104,0.89694136,0.7253595,0.89356977,0.710854,0.85038036,0.6955065,0.812501,0.7264401,0.7479374,0.775978,0.7238967,0.7773828,0.71560377,0.7853252,0.70134336,0.7800146,1
0.84965044,0.7445347,0.88640594,0.6980842,0.9112551,0.7087484,0.9364396,0.7372549,0.94968206,0.73735565,0.91292024,0.73172975,0.8458841,0.6830585,0.7968748,0.72178465,0.76873165,0.71913856,0.75847685,0.7256029,0.7511221,0.734555,0.76908964,0.7431726,1
0.7722425,0.7075291,0.8222334,0.709204,0.8716768,0.72463167,0.9182443,0.7788773,0.9433964,0.8237538,0.91700846,0.81831557,0.84352684,0.7552269,0.78904366,0.75281566,0.7353041,0.70939046,0.7062306,0.700025,0.682133,0.6844682,0.69193035,0.67993057,1
0.81874067,0.6493955,0.859968,0.69780296,0.8846786,0.73674107,0.9054012,0.7477926,0.9114373,0.761461,0.8821418,0.7526308,0.8208737,0.7335462,0.78458,0.74871296,0.76328284,0.7288665,0.7472242,0.72154117,0.7257671,0.6570049,0.7330059,0.63608396,1
0.84560984,0.75333905,0.8838057,0.75376296,0.8907433,0.75483745,0.9092808,0.7797687,0.9218594,0.81747586,0.8939863,0.8345122,0.8176111,0.78958356,0.7670019,0.79422563,0.7469569,0.794828,0.7348297,0.79637486,0.7356947,0.769091,0.75773597,0.7360462,1
0.8096907,0.6365126,0.85058844,0.588748,0.8791533,0.5965017,0.8986636,0.61667264,0.89987963,0.6417901,0.8660442,0.68527347,0.7949752,0.6796712,0.74194545,0.72608143,0.70252985,0.7159748,0.6884276,0.70383286,0.6898256,0.65617305,0.7203587,0.6495458,1
0.87070256,0.72565305,0.8904679,0.7178855,0.89655,0.7665075,0.9141713,0.81288916,0.93230075,0.7614624,0.89501363,0.8071703,0.812087,0.73366,0.76174647,0.7189977,0.7446423,0.6993738,0.7548443,0.7164109,0.773011,0.7358933,0.802956,0.70907027,1
0.7375898,0.7702541,0.7680466,0.71608335,0.80963904,0.72955114,0.85391426,0.7641755,0.91085756,0.7277166,0.9051457,0.700723,0.85142344,0.67510647,0.81750005,0.7043773,0.78598094,0.7444294,0.750266,0.7472225,0.71721613,0.7770313,0.69894636,0.8188679,1
