harmonic1,percussiv1,harmonic2,percussiv2,harmonic3,percussiv3,harmonic4,percussiv4,harmonic5,percussiv5,harmonic6,percussiv6,harmonic7,percussiv7,harmonic8,percussiv8,harmonic9,percussiv9,harmonic10,percussiv10,harmonic11,percussiv11,harmonic12,percussiv12,class
0.7475449,0.64757,0.8009678,0.68152994,0.8606523,0.74699366,0.9207496,0.77552736,0.9539184,0.74976027,0.92017746,0.77263963,0.8704126,0.774906,0.8248304,0.78556865,0.77227,0.74136394,0.7237545,0.73089033,0.6677318,0.68169284,0.6591056,0.6219294,-1
0.675194,0.70026404,0.74387985,0.6138708,0.82144356,0.59479713,0.88955504,0.58286303,0.9060309,0.60189646,0.87352103,0.6370521,0.81126344,0.65106016,0.7621763,0.6461999,0.75280154,0.6582666,0.72463393,0.6614505,0.6478679,0.63898087,0.60299003,0.6772507,-1
0.7334578,0.64122033,0.8194693,0.6672872,0.89446837,0.69934267,0.9519436,0.66929376,0.98447984,0.6676462,0.9876082,0.63079935,0.9627207,0.55154645,0.902698,0.53846204,0.8257992,0.58648163,0.7479565,0.6055238,0.67222714,0.6434393,0.6373573,0.65401214,-1
0.7405562,0.64701146,0.7862082,0.63273627,0.827513,0.6657936,0.8703547,0.7488134,0.90558535,0.73104537,0.8953995,0.71166486,0.82406193,0.7021161,0.7704824,0.6835797,0.75095314,0.6739545,0.73186874,0.6641844,0.7065138,0.6269093,0.6801906,0.6057246,-1
0.679939,0.6429505,0.73326916,0.70893025,0.8101316,0.68953806,0.82615113,0.6711199,0.86192757,0.7284456,0.8529901,0.74680066,0.8412909,0.6696079,0.7928202,0.6494165,0.70863825,0.6765968,0.6295509,0.6504579,0.5867908,0.5972233,0.5790797,0.5977063,-1
0.6955641,0.5894851,0.79529595,0.5349609,0.8730509,0.54550004,0.87536055,0.6232484,0.90706635,0.673469,0.89615726,0.67482585,0.82661974,0.6644767,0.7866614,0.7252664,0.73884016,0.7287136,0.6922092,0.68476444,0.6249101,0.6305781,0.59558177,0.58690804,-1
0.8083095,0.67675304,0.852083,0.6694649,0.88428855,0.66276467,0.9220711,0.6585639,0.9414696,0.68128455,0.91786236,0.70691586,0.8510565,0.69276345,0.7873919,0.7077586,0.73837775,0.7339354,0.72029454,0.68936104,0.7069089,0.66366017,0.72024256,0.6746602,-1
0.6684934,0.5882189,0.66807204,0.67945856,0.7176861,0.69660354,0.7554371,0.67150116,0.8538223,0.70247346,0.8763645,0.69891477,0.69360983,0.7030363,0.6523564,0.6986188,0.6462747,0.6625406,0.6162797,0.6253857,0.6005059,0.5749426,0.6290054,0.55131924,-1
0.82857895,0.6765459,0.8637951,0.68061805,0.8916332,0.65735763,0.9132412,0.67476845,0.9212526,0.6762461,0.892514,0.72348106,0.824403,0.746882,0.776665,0.6507196,0.7493681,0.59874403,0.7441806,0.6423188,0.73724675,0.64801705,0.75099254,0.6601557,-1
0.76936716,0.66802704,0.8271114,0.67960125,0.85098535,0.6929731,0.8843697,0.7153726,0.90340155,0.7443625,0.89578146,0.75656134,0.84559625,0.77232325,0.8113836,0.75394326,0.77072424,0.740237,0.7636833,0.7037998,0.7404383,0.6780169,0.7029022,0.6534906,-1
0.43108603,0.4460146,0.45059556,0.5343713,0.5067172,0.52245665,0.51050085,0.4882817,0.5140846,0.46356347,0.51433337,0.43318775,0.50773716,0.42180288,0.4968681,0.50586945,0.5392673,0.41702548,0.7749439,0.5206589,0.838835,0.44786206,0.57126915,0.41459486,-1
0.78135973,0.77094555,0.85010093,0.77912045,0.90907687,0.7973152,0.9509293,0.79717314,0.97068554,0.78163815,0.95227677,0.72780603,0.8888131,0.70188093,0.82893604,0.7143751,0.7748754,0.7262591,0.7316384,0.736833,0.6913939,0.70711434,0.68789184,0.74507517,-1
0.7228747,0.6213038,0.7893938,0.62245876,0.85173017,0.6969022,0.90255606,0.7098146,0.92750907,0.7050676,0.92592776,0.6964845,0.89387155,0.6214623,0.8840328,0.56807286,0.8117111,0.5274868,0.7272454,0.5229342,0.67466784,0.5490336,0.6288068,0.5896544,-1
0.6638083,0.6333176,0.72688365,0.5847477,0.80109334,0.5197511,0.8767318,0.5256773,0.90918577,0.48351935,0.91699976,0.51896185,0.8737196,0.44691944,0.8198116,0.40756223,0.76377714,0.4092907,0.71372104,0.41166753,0.7354981,0.46177432,0.65671724,0.5337426,-1
0.6382157,0.63986766,0.58035034,0.56393576,0.46515036,0.43575907,0.47135404,0.4367297,0.49586722,0.45456374,0.49910405,0.47636318,0.48241693,0.49804223,0.4508547,0.44175893,0.4142578,0.4693125,0.40345114,0.47510627,0.53252214,0.4928356,0.64613855,0.5155728,-1
0.56045,0.42558157,0.6180884,0.47437108,0.586953,0.4732757,0.5720878,0.548806,0.5844834,0.6543076,0.5997897,0.5561257,0.6141543,0.49443766,0.6786185,0.43504772,0.5898306,0.46888927,0.6208403,0.48280334,0.6547425,0.3971011,0.55001915,0.38861495,-1
0.50755817,0.47311562,0.5681196,0.45276356,0.5873555,0.40147465,0.6092514,0.44376242,0.63759845,0.4920209,0.7123341,0.38699448,0.72895145,0.43745157,0.67120653,0.3903685,0.62241656,0.3990518,0.6074014,0.40417117,0.5859112,0.40543517,0.5330316,0.5330174,-1
0.7260515,0.6572869,0.78713685,0.5838117,0.83889294,0.5735227,0.886363,0.5885711,0.8899041,0.6050221,0.8787491,0.6567092,0.8499779,0.6822849,0.80745596,0.68360764,0.7426234,0.6458954,0.6964908,0.68745315,0.6537858,0.64371085,0.6370896,0.67219234,1
0.63725036,0.62961525,0.69493115,0.5906139,0.7557237,0.6207582,0.8287435,0.6011597,0.85554576,0.6209197,0.8657331,0.6412095,0.8645718,0.67694736,0.8771673,0.6670201,0.8142439,0.7097967,0.6910913,0.7336203,0.60605484,0.6893312,0.5772111,0.66667145,1
0.7485745,0.5291855,0.8191595,0.5444512,0.87147295,0.5712208,0.9148968,0.6342028,0.9429468,0.6187768,0.9499655,0.60148644,0.8673338,0.6085568,0.7873555,0.58867747,0.72226465,0.5641375,0.67606807,0.5907335,0.6426866,0.56614274,0.6492258,0.54312927,1
0.69679433,0.53393614,0.7837541,0.5499001,0.8616011,0.5357159,0.9155231,0.5605623,0.9528298,0.59831583,0.9702305,0.66410416,0.93990153,0.62595165,0.86937976,0.66700363,0.79511106,0.70853615,0.7373463,0.6715693,0.6675587,0.5677518,0.613909,0.53401023,1
0.76744133,0.6855473,0.8317743,0.6289459,0.8829787,0.5961136,0.9076651,0.6304489,0.92746264,0.6495324,0.9039087,0.7060411,0.84373283,0.7232328,0.7922339,0.72823733,0.7493465,0.69728297,0.6934057,0.7024698,0.6531438,0.6710964,0.68918425,0.6767121,1
0.74399847,0.6733287,0.81431067,0.6701866,0.86450046,0.6641767,0.9086452,0.67410874,0.93511194,0.6497696,0.929662,0.65414435,0.87792665,0.5762711,0.829678,0.54885215,0.7861799,0.5839934,0.75273454,0.6446895,0.70444673,0.6578412,0.65993065,0.70872587,1
0.72245777,0.573859,0.80855346,0.5481451,0.8805975,0.6173183,0.9410639,0.6360924,0.97756004,0.62525934,0.9680534,0.62311095,0.91133785,0.6004216,0.84006387,0.6333162,0.7623427,0.60334504,0.6927753,0.5984569,0.632483,0.59320796,0.61592495,0.58851635,1
0.5691132,0.5937733,0.61286896,0.6342006,0.6370025,0.7355206,0.6741461,0.7485871,0.7210535,0.742314,0.7502209,0.76589197,0.7226924,0.72116494,0.6549197,0.6589589,0.6281072,0.66821486,0.733107,0.5991268,0.62734395,0.5248663,0.52649736,0.5136605,-1
0.7094544,0.6674769,0.7894958,0.6639414,0.8575645,0.7117443,0.8690193,0.77495646,0.8931427,0.8067396,0.8898143,0.8224016,0.8393726,0.82261395,0.7861523,0.795842,0.7407427,0.7404759,0.7414354,0.6861358,0.7107847,0.670871,0.6336069,0.65775365,-1
0.74842125,0.5936791,0.7966446,0.6060884,0.8369665,0.67584443,0.8628887,0.772711,0.8700209,0.7867736,0.847409,0.7227804,0.79167444,0.6461726,0.7638201,0.6157644,0.7812937,0.6461394,0.7459438,0.6073897,0.67274624,0.5686602,0.671745,0.5410445,-1
0.72540903,0.5563522,0.77609694,0.5784126,0.8109249,0.6558357,0.8381016,0.7264236,0.8564888,0.70060843,0.84231454,0.68639773,0.79340154,0.6564932,0.78174967,0.6661818,0.80022377,0.6996901,0.74217683,0.6394585,0.6452464,0.5579195,0.6391114,0.5536423,-1
0.7296276,0.54042494,0.77606905,0.56644785,0.8260048,0.60474896,0.8731359,0.619348,0.9111569,0.6206273,0.90708387,0.6478487,0.8460617,0.6654203,0.7888765,0.67092204,0.7584692,0.6738945,0.7219775,0.59770143,0.66811585,0.49522135,0.6561262,0.5027041,-1
0.7832065,0.649999,0.8523676,0.6450272,0.9068067,0.6639423,0.9441381,0.7248514,0.9653795,0.7459112,0.94583035,0.78127724,0.87630236,0.7345451,0.81065977,0.7536833,0.75424075,0.7323252,0.7129543,0.6632383,0.6832261,0.64904284,0.6856312,0.61638606,-1
0.7160632,0.6352996,0.7937403,0.6730138,0.868663,0.6978028,0.93798864,0.67741036,0.982431,0.5972967,0.9757162,0.57352835,0.9179447,0.5725548,0.84922796,0.6133259,0.7817362,0.6019293,0.7164678,0.5994864,0.65281826,0.6446862,0.6252215,0.6324227,-1
0.6549547,0.5564821,0.7324557,0.54877645,0.7936138,0.568232,0.84375703,0.5823651,0.89226454,0.63416684,0.9224301,0.7024588,0.85891855,0.71106,0.80073047,0.7874954,0.73695177,0.747597,0.6981348,0.62970746,0.6690198,0.5896542,0.63014376,0.5244922,-1
0.76474756,0.796369,0.8360111,0.7707459,0.892922,0.7638357,0.9402811,0.74678415,0.9642166,0.71252865,0.95017874,0.7076368,0.8984726,0.6520574,0.8422276,0.6512171,0.7851214,0.66064143,0.7322567,0.6749109,0.68124896,0.6851634,0.6677262,0.7140011,-1
0.6987124,0.532363,0.7558558,0.54751784,0.81809235,0.618473,0.8621082,0.68360776,0.9066017,0.76646805,0.95410675,0.68537426,0.90314984,0.58641016,0.83916515,0.5429451,0.7624145,0.5648887,0.6957121,0.61175334,0.63156575,0.5757404,0.614291,0.5081959,-1
0.540763,0.49428603,0.60441244,0.5982168,0.65245533,0.66335547,0.7060353,0.60501254,0.79534745,0.57011247,0.91299516,0.5963455,0.8911665,0.6367398,0.6954102,0.55878085,0.6080765,0.4970298,0.5598565,0.42998666,0.5080313,0.42771003,0.46178114,0.465868,-1
0.79275507,0.59326184,0.85709625,0.6051449,0.9055593,0.64194614,0.9475454,0.6754192,0.9717569,0.69320685,0.9540369,0.7533857,0.8952339,0.6683578,0.83596957,0.5989628,0.7808536,0.589875,0.73789144,0.613131,0.70072496,0.6048127,0.6973571,0.6004689,-1
0.76230043,0.77888197,0.82989347,0.7626838,0.8807974,0.7827826,0.91908556,0.8373669,0.9474604,0.8287319,0.88882536,0.76024896,0.84156877,0.69426286,0.78304636,0.6498297,0.7345232,0.6657864,0.72780913,0.6841114,0.68704605,0.6752376,0.67246246,0.7253985,-1
0.7336418,0.60030645,0.7916421,0.6478485,0.8480267,0.6926978,0.90690714,0.70368105,0.94025993,0.7058537,0.9530318,0.733758,0.85093397,0.6965415,0.777262,0.7042515,0.7236834,0.6514065,0.67301726,0.5832662,0.6237762,0.5512104,0.65835345,0.5509338,-1
0.7917071,0.65769,0.85837823,0.6092271,0.90459234,0.6103143,0.9407068,0.6025178,0.9579607,0.60753685,0.9365205,0.5920952,0.8778337,0.641861,0.82131475,0.7217901,0.76888347,0.7436357,0.72702223,0.70490795,0.69107604,0.6830625,0.6907375,0.69827914,-1
0.829575,0.7618568,0.8852392,0.73951167,0.9211941,0.76562697,0.94049245,0.8058542,0.94371146,0.79625547,0.9148052,0.79629415,0.8509222,0.73522735,0.7991625,0.7123217,0.75384635,0.70795584,0.7278076,0.74565965,0.713238,0.7342829,0.7315853,0.75466913,-1
0.73532504,0.67642313,0.806535,0.6793421,0.84989774,0.69811815,0.89954525,0.7018057,0.93450665,0.722203,0.89465255,0.73571485,0.8040644,0.7026,0.7323839,0.6777343,0.6833376,0.6406593,0.6531423,0.59647804,0.63324296,0.58224845,0.64898366,0.63712114,-1
0.8315473,0.69073486,0.8689371,0.69283056,0.892956,0.74624026,0.91328794,0.7698607,0.92199266,0.7610902,0.8940571,0.7412125,0.8294542,0.73795325,0.7854629,0.74189204,0.7531881,0.68530965,0.7386248,0.6888461,0.7333597,0.67770195,0.75010675,0.6714114,-1
0.76925856,0.7157741,0.84523773,0.66919214,0.9054195,0.6699924,0.9536197,0.64252955,0.97846454,0.63171864,0.9575325,0.5985308,0.8886873,0.6369425,0.81689626,0.6898598,0.7496706,0.7170727,0.7005206,0.69816214,0.6635665,0.70911145,0.6646564,0.7522257,-1
0.7583317,0.7239143,0.8275899,0.6682298,0.890709,0.64333445,0.93946993,0.65570146,0.965626,0.6449041,0.9511478,0.6710848,0.8936308,0.6549852,0.83294433,0.677193,0.7644651,0.7421093,0.7129733,0.81604296,0.67007613,0.76202494,0.66462296,0.7324321,-1
0.7991822,0.6748335,0.86855316,0.6777014,0.9162149,0.73525167,0.9480264,0.7401777,0.9557041,0.7249373,0.92726284,0.6903312,0.8616467,0.64339256,0.7983902,0.629146,0.74095,0.6983259,0.7031608,0.7153824,0.6811923,0.6618801,0.6932987,0.6868568,-1
0.7219151,0.7562292,0.80574965,0.75973505,0.87810934,0.81736463,0.9393992,0.7949161,0.98353827,0.79392207,0.97796935,0.75903624,0.92851925,0.70732665,0.86221623,0.67220616,0.78804517,0.6528529,0.7143509,0.6601064,0.6417683,0.7150779,0.6181616,0.77236634,-1
0.4260352,0.4564166,0.48431808,0.46636745,0.54342145,0.48188898,0.5407971,0.519501,0.5513559,0.56851804,0.6103568,0.608882,0.7077022,0.6487679,0.8408878,0.77252465,0.57181954,0.7610621,0.5109484,0.6335602,0.45276406,0.52647424,0.40256965,0.45056313,-1
0.31808406,0.5477858,0.34882975,0.50353396,0.38488385,0.5115729,0.40923217,0.5250037,0.49766123,0.5565459,0.7386205,0.5554667,0.7041718,0.573889,0.6692191,0.6800137,0.5714604,0.64906454,0.41604674,0.6645638,0.34655502,0.638617,0.29150137,0.65026414,-1
0.13654423,0.39617392,0.15752266,0.4648423,0.18942927,0.43807518,0.21908556,0.43040717,0.35157263,0.462014,0.5203101,0.50051296,0.56235,0.5388923,0.5819734,0.48869857,0.47847703,0.46335438,0.31897494,0.5855101,0.26490846,0.6389331,0.14606543,0.4092948,-1
0.4304806,0.53761363,0.5193762,0.58698606,0.58324236,0.64678925,0.71388096,0.76167905,0.85292107,0.75741047,0.66785955,0.7806088,0.53004974,0.70805055,0.4357383,0.56267446,0.40354082,0.5385223,0.35960248,0.43796062,0.3333793,0.42700875,0.3435336,0.45611495,-1
0.50392336,0.5581179,0.56400543,0.5577617,0.69689405,0.60325295,0.7570331,0.72009665,0.72300583,0.7762523,0.78627497,0.7269993,0.7707657,0.61242694,0.6893195,0.56505805,0.60041285,0.5969356,0.58213305,0.57137626,0.59826237,0.53663737,0.48975742,0.5440369,-1
0.61606383,0.58398134,0.6964577,0.605259,0.7649204,0.67506546,0.8134077,0.752524,0.84912455,0.74944586,0.98394066,0.7515499,0.8993309,0.6497389,0.7464006,0.60990405,0.68063015,0.58320993,0.6127922,0.5389688,0.5494373,0.5070729,0.5270113,0.5484839,-1
0.6003347,0.5010548,0.73090726,0.5165978,0.77243257,0.62158054,0.83809847,0.6951953,0.8685078,0.7411324,0.9656449,0.70764834,0.8723183,0.5985312,0.7385454,0.5988693,0.6708761,0.5448245,0.6028164,0.5553089,0.5431641,0.57321936,0.5134076,0.52757144,1
0.722214,0.5806084,0.79539675,0.5729175,0.8689577,0.6057709,0.9347693,0.6434987,0.977895,0.6884639,0.97470796,0.76915187,0.92571026,0.6985912,0.8717603,0.638719,0.81618994,0.5721387,0.7512874,0.5407641,0.6771408,0.52995,0.63881,0.53042805,1
0.7423088,0.70512,0.82561994,0.72453,0.8931763,0.7081679,0.94233644,0.744932,0.96523976,0.71623045,0.95418054,0.61377615,0.9071382,0.5530167,0.8515585,0.5509939,0.7914603,0.55256,0.73036474,0.58781815,0.6667079,0.6377701,0.64328635,0.6752374,1
0.16989551,0.47246122,0.23302928,0.62816024,0.24304818,0.6618151,0.36720687,0.6116098,0.737798,0.57641226,0.8566995,0.57524467,0.5680611,0.5696741,0.24209623,0.50019014,0.16020034,0.40241978,0.14365222,0.4474723,0.13094701,0.48740247,0.12827584,0.4473586,1
0.5192241,0.594246,0.6049498,0.6162786,0.69415325,0.67185444,0.8925963,0.6943484,0.8799806,0.7837074,0.82185,0.8063303,0.7533178,0.7211272,0.69643635,0.68705124,0.6365125,0.6453951,0.5828364,0.6307592,0.52418077,0.6109903,0.4765546,0.5899985,1
0.73726946,0.6215887,0.82054275,0.6196659,0.8571333,0.61280036,0.88943297,0.60337955,0.9136671,0.59503186,0.9199244,0.61059433,0.89068514,0.61843807,0.8177712,0.67342323,0.76438135,0.7038056,0.7065437,0.7370321,0.65596014,0.68637556,0.6377971,0.61242115,1
0.7284292,0.619711,0.8107706,0.60141647,0.88323253,0.6000543,0.93655014,0.5999865,0.9638221,0.5886334,0.9567945,0.58142906,0.90335315,0.5842696,0.84448373,0.63560396,0.77521193,0.62940073,0.70960027,0.6270804,0.6481497,0.6213437,0.62885624,0.62788767,1
0.45001066,0.5134512,0.64768636,0.5233515,0.5712891,0.46635664,0.7404722,0.48799226,0.8396518,0.5497636,0.68969643,0.6404787,0.5156718,0.66200274,0.47139055,0.60103786,0.41259754,0.4865496,0.36782745,0.46098927,0.34300283,0.5202847,0.34786558,0.5179852,-1
0.5309845,0.56937623,0.612596,0.6693462,0.72192115,0.62150645,0.89327615,0.61012095,0.95603085,0.57027334,0.85603696,0.5625201,0.74312776,0.5148735,0.68543476,0.54420877,0.62194395,0.57459986,0.55047417,0.5547182,0.4873315,0.55871,0.44858697,0.55814666,-1
0.42831162,0.4930898,0.5046262,0.5311797,0.5763136,0.5495249,0.6811947,0.57743025,0.86376166,0.63791585,0.84635156,0.5836707,0.7381212,0.5656133,0.651536,0.5233348,0.5451088,0.58192986,0.4971392,0.654764,0.44758427,0.49317095,0.37997943,0.4708111,-1
